,time,n6,n6_bkg,n9,n9_bkg,b1,b1_bkg
86,-21.4,1012.0443295456678,1000.5383262039708,1243.5815147624983,1198.62326031415,1526.349614395865,1573.3075528647078
87,-21.3,1072.4666733486868,1000.5383262039705,1313.7573460095687,1198.6232603141448,1606.94198939416,1573.3075528647003
88,-21.2,1323.9187996469361,1000.5383262039728,1343.9242588357813,1198.6232603141452,1587.1740266002103,1573.307552864703
89,-21.1,1092.9071329736946,1000.5383262039694,951.8847317688889,1198.62326031415,1748.322012780812,1573.307552864707
90,-21.0,982.003286704864,1000.5383262039686,1283.5940633774387,1198.6232603141466,1545.9984740794062,1573.307552864703
91,-20.9,1002.1646756994966,1000.5383262039743,1032.208927103988,1198.6232603141445,1606.425702811222,1573.3075528647014
92,-20.8,992.0436098362486,1000.5383262039697,1343.8164386858489,1198.6232603141518,1455.852527159159,1573.3075528647053
93,-20.7,941.8460181956501,1000.538326203971,1364.1470069009595,1198.6232603141455,1586.4090927346253,1573.3075528647037
94,-20.6,921.9915016435369,1000.5383262039711,1263.4872247402652,1198.6232603141464,1456.5544952285077,1573.3075528647007
95,-20.5,861.5507914245519,1000.5383262039705,1213.0325814536168,1198.623260314147,1264.603155485951,1573.3075528647003
96,-20.4,972.0412867020606,1000.5383262039728,1233.3299909756167,1198.6232603141477,1647.115539129014,1573.3075528647041
97,-20.3,972.1971655942292,1000.5383262039697,1293.4405518679505,1198.6232603141468,1535.928684723009,1573.3075528647016
98,-20.2,1062.5075177418557,1000.5383262039711,1243.2822651800577,1198.6232603141475,1606.94198939416,1573.3075528647041
99,-20.1,1042.1677088343606,1000.5383262039709,1263.3858741426845,1198.623260314147,1666.465887644035,1573.3075528647087
100,-20.0,1032.208927103988,1000.5383262039708,1273.336140688586,1198.6232603141489,1727.462638598722,1573.307552864703
101,-19.9,881.6928502725107,1000.5383262039732,1152.835976502179,1198.6232603141436,1496.1341500150404,1573.3075528647007
102,-19.8,992.1231435271341,1000.5383262039688,1152.7435296004326,1198.623260314149,1375.198249382647,1573.3075528647078
103,-19.7,1042.418410712839,1000.5383262039726,1193.2216985861658,1198.6232603141484,1949.2785659740086,1573.3075528646984
104,-19.6,1042.418410712839,1000.5383262039722,1072.5526753673591,1198.623260314144,1606.8128866393279,1573.3075528647037
105,-19.5,1233.3299909756167,1000.5383262039697,1052.3783751277738,1198.6232603141486,1687.9672052085605,1573.307552864707
106,-19.4,1152.9284382330957,1000.5383262039715,1233.132155675398,1198.6232603141466,1748.0409885472927,1573.3075528647032
107,-19.3,1102.602141052869,1000.53832620397,971.9633659993048,1198.6232603141486,1516.1555917022897,1573.3075528646996
108,-19.2,841.5484491464175,1000.5383262039697,1273.5404424299372,1198.6232603141443,1294.2710946122018,1573.3075528647053
109,-19.1,1022.2489476848922,1000.5383262039726,1213.227184310248,1198.6232603141505,1658.258125464791,1573.3075528647053
110,-19.0,1052.6315789473533,1000.5383262039709,1182.9811124032394,1198.6232603141455,1616.758048643306,1573.3075528647018
111,-18.9,1062.3371417117507,1000.5383262039694,1102.7790030877654,1198.6232603141482,1435.8294676385924,1573.3075528647007
112,-18.8,1092.6441989614714,1000.5383262039715,1233.2310653913078,1198.623260314146,1839.3808422956818,1573.3075528647082
113,-18.7,1102.7790030877654,1000.5383262039737,1343.6008502787279,1198.6232603141489,1717.936868331668,1573.307552864702
114,-18.6,1183.075997593727,1000.53832620397,1022.0850535091441,1198.623260314146,1707.4444578361415,1573.3075528647007
115,-18.5,951.9610397418546,1000.5383262039715,1243.7810945273454,1198.6232603141477,1556.3186537341385,1573.3075528647087
116,-18.4,992.0436098362486,1000.5383262039717,1303.7025151429877,1198.623260314147,1758.4051767448154,1573.307552864706
117,-18.3,911.6592197799866,1000.5383262039694,1313.7573460095687,1198.6232603141466,1687.9672052085605,1573.3075528646996
118,-18.2,992.2026899717231,1000.5383262039722,1132.7412337857454,1198.6232603141505,1475.636933084361,1573.3075528647066
119,-18.1,962.0780886715168,1000.5383262039726,1022.2489476848922,1198.6232603141452,1566.5167095115457,1573.3075528646993
120,-18.0,982.0820138693892,1000.5383262039711,1223.0821670609764,1198.6232603141511,1566.8943350743045,1573.3075528647041
121,-17.9,811.3793448862951,1000.5383262039697,901.7674642298778,1198.6232603141452,1848.874598070713,1573.3075528647014
122,-17.8,891.7299561148501,1000.5383262039722,1193.1259900940295,1198.6232603141475,1284.6246487354292,1573.307552864706
123,-17.7,932.0318293880526,1000.5383262039703,1313.6519524277305,1198.623260314147,1666.465887644035,1573.3075528647028
124,-17.6,961.8467457518299,1000.5383262039694,1022.1669940273234,1198.6232603141461,1445.2027298273579,1573.307552864703
125,-17.5,1183.4556906165835,1000.5383262039715,1233.3299909756167,1198.6232603141455,1637.9604879715182,1573.3075528647075
126,-17.4,1192.8389567169695,1000.5383262039715,1163.070506136183,1198.623260314152,1758.5465361657405,1573.3075528647037
127,-17.3,901.6951869514559,1000.5383262039711,1112.8265795119446,1198.6232603141443,1576.083683016421,1573.3075528646991
128,-17.2,911.8784696474607,1000.5383262039711,1132.7412337857454,1198.6232603141489,1405.3967234179047,1573.307552864703
129,-17.1,1162.9772216875035,1000.5383262039722,1173.0264081329663,1198.6232603141489,1757.8399662494476,1573.3075528647043
130,-17.0,1062.3371417117507,1000.5383262039687,1384.041400890581,1198.623260314144,1586.663988752739,1573.3075528647018
131,-16.9,811.5744544416052,1000.5383262039722,1193.030296954247,1198.6232603141482,1636.7762536902544,1573.307552864711
132,-16.8,972.1192198993667,1000.538326203974,1394.210515757568,1198.6232603141457,1737.6805480222336,1573.3075528647018
133,-16.7,1032.3744612608853,1000.538326203968,1142.6967643638825,1198.6232603141516,1638.2238838971405,1573.3075528646973
134,-16.6,911.7322913535588,1000.5383262039734,1092.6441989614714,1198.6232603141432,1728.434761636763,1573.3075528647032
135,-16.5,841.683366733455,1000.5383262039703,1303.597930287575,1198.6232603141482,1526.2270061852141,1573.3075528647053
136,-16.4,1052.3783751277738,1000.5383262039683,1092.6441989614714,1198.6232603141482,1546.1226456768584,1573.307552864702
137,-16.3,961.8467457518299,1000.5383262039734,1142.788403705024,1198.6232603141486,1737.5409276258717,1573.3075528647041
138,-16.2,1002.2450288646426,1000.5383262039716,1404.1563026558415,1198.6232603141448,1637.302368563771,1573.3075528647078
139,-16.1,1052.4627628650894,1000.5383262039743,1233.3299909756167,1198.6232603141486,1677.6163783577201,1573.3075528646991
140,-16.0,982.0820138693892,1000.538326203968,1052.3783751277738,1198.6232603141455,1638.619136658802,1573.3075528647075
141,-15.9,1012.2066104106808,1000.5383262039711,1112.558885436488,1198.623260314151,1636.9077507079644,1573.3075528647032
142,-15.8,911.8784696474607,1000.5383262039745,1052.2096402444986,1198.6232603141457,1889.5231969124118,1573.307552864707
143,-15.7,1022.3309144850114,1000.538326203968,1273.642617887139,1198.6232603141466,1516.2773883879042,1573.3075528646946
144,-15.6,1052.3783751277738,1000.5383262039705,1092.6441989614714,1198.6232603141466,1707.581662581839,1573.3075528647062
145,-15.5,891.8014389065786,1000.5383262039717,1112.558885436488,1198.6232603141477,1697.366570917759,1573.307552864703
146,-15.4,891.8014389065786,1000.5383262039697,1162.883952201443,1198.6232603141486,1657.458563535888,1573.307552864705
147,-15.3,962.2323791195437,1000.5383262039717,1072.3806851209533,1198.6232603141448,1476.585571649536,1573.3075528647025
148,-15.2,1012.1254634732795,1000.538326203972,1112.7373338412335,1198.6232603141498,1698.8680914372783,1573.3075528647048
149,-15.1,1082.685058946171,1000.5383262039694,1233.132155675398,1198.6232603141498,1586.7914674807953,1573.3075528647043
150,-15.0,891.7299561148501,1000.5383262039726,1182.9811124032394,1198.6232603141445,1556.6937832680303,1573.3075528647053
151,-14.9,1042.3348300192283,1000.5383262039705,1323.6001925236455,1198.6232603141475,1465.8045861611774,1573.3075528646996
152,-14.8,982.0820138693892,1000.5383262039715,962.0009620009483,1198.6232603141464,1959.9959794953986,1573.3075528647043
153,-14.7,1143.246820971543,1000.5383262039709,1032.540048519343,1198.6232603141498,1546.3710487207072,1573.3075528647014
154,-14.6,1032.1261799306424,1000.5383262039722,1182.791387674896,1198.6232603141457,1516.1555917022897,1573.307552864705
155,-14.5,891.8014389065786,1000.5383262039705,1203.1763856581204,1198.6232603141482,1607.0711128967228,1573.3075528647041
156,-14.4,921.8436873747364,1000.5383262039704,1343.9242588357813,1198.6232603141477,1678.2907563362774,1573.3075528647025
157,-14.3,861.5507914245519,1000.5383262039732,1002.2450288646426,1198.6232603141477,1556.1936507298828,1573.3075528647062
158,-14.2,891.6584847816813,1000.5383262039734,1102.513731307365,1198.6232603141468,1707.718889379973,1573.3075528647014
159,-14.1,1042.2512627274764,1000.5383262039677,1172.8382686100197,1198.6232603141468,1505.4799470070845,1573.3075528647041
160,-14.0,1142.8800577455024,1000.5383262039717,1223.1802686985989,1198.623260314149,1697.9122711836917,1573.3075528647041
161,-13.9,1022.7409457345541,1000.5383262039715,1404.2689776921643,1198.6232603141457,1575.8305731205235,1573.3075528647018
162,-13.8,931.9571099308415,1000.5383262039726,1404.3816708129164,1198.623260314148,1525.7367702561414,1573.3075528647037
163,-13.7,1122.9646266142456,1000.5383262039694,1032.208927103988,1198.6232603141475,1354.415394185024,1573.3075528647037
164,-13.6,1022.2489476848922,1000.538326203972,1102.4253357386092,1198.6232603141464,1456.0864413247166,1573.3075528647048
165,-13.5,831.513354304823,1000.5383262039703,1243.4817488968936,1198.6232603141493,1657.7249984929535,1573.307552864703
166,-13.4,791.4404215672412,1000.5383262039711,1132.7412337857454,1198.6232603141464,1717.936868331668,1573.3075528647037
167,-13.3,951.8847317688889,1000.5383262039722,1222.9840811580082,1198.6232603141475,1486.3019201413783,1573.3075528647064
168,-13.2,841.481006571554,1000.5383262039697,1172.7442214782425,1198.623260314147,1465.3338150868956,1573.3075528647005
169,-13.1,952.113692397108,1000.5383262039711,1273.4382833650677,1198.6232603141464,1617.0178575015336,1573.3075528647007
170,-13.0,932.0318293880526,1000.5383262039717,1152.9284382330957,1198.623260314148,1687.9672052085605,1573.3075528647055
171,-12.9,871.656146678677,1000.5383262039711,1263.3858741426845,1198.623260314147,1466.0400851508005,1573.307552864703
172,-12.8,1042.3348300192283,1000.5383262039697,1082.424631173814,1198.6232603141457,1657.1922142096464,1573.3075528647053
173,-12.7,1172.932330827051,1000.5383262039711,1122.6044423061342,1198.6232603141498,1697.502963096864,1573.307552864702
174,-12.6,1243.5815147624983,1000.5383262039717,1203.3694344163487,1198.6232603141468,1828.8516419469975,1573.3075528647007
175,-12.5,1052.6315789473533,1000.53832620397,1172.7442214782425,1198.6232603141475,1657.7249984929535,1573.3075528647053
176,-12.4,841.5484491464175,1000.5383262039734,1504.755025881765,1198.623260314148,1627.4864376129967,1573.307552864705
177,-12.3,981.9245721614225,1000.538326203968,1102.690564978532,1198.6232603141475,1445.6670146975941,1573.307552864703
178,-12.2,941.8460181956501,1000.538326203972,1092.556582402807,1198.623260314147,1677.2120116500714,1573.3075528647037
179,-12.1,1002.2450288646426,1000.5383262039728,1404.832624227322,1198.6232603141486,1668.0734756219867,1573.307552864705
180,-12.0,1062.3371417117507,1000.5383262039709,1333.7612066026004,1198.6232603141464,1496.615038470016,1573.3075528647041
181,-11.9,911.6592197799866,1000.53832620397,1323.8125802310465,1198.6232603141482,1646.7186119366784,1573.307552864704
182,-11.8,1072.5526753673591,1000.538326203972,1183.075997593727,1198.6232603141477,1264.1971344864771,1573.3075528647025
183,-11.7,932.0318293880526,1000.5383262039711,1182.886242431516,1198.6232603141475,1657.0590716451848,1573.3075528647053
184,-11.6,1112.6481024838959,1000.5383262039727,1112.7373338412335,1198.6232603141475,1566.3908747690355,1573.3075528646998
185,-11.5,1032.4572482508222,1000.5383262039694,1273.336140688586,1198.6232603141457,1505.2382290370274,1573.3075528647064
186,-11.4,982.0820138693892,1000.5383262039715,1062.2519741852577,1198.623260314149,1758.1225260704205,1573.3075528647041
187,-11.3,931.7330234235546,1000.5383262039715,1163.070506136183,1198.6232603141466,1475.5184389616957,1573.3075528646993
188,-11.2,992.2026899717231,1000.5383262039694,1202.983398829079,1198.6232603141477,1566.0134918085223,1573.307552864707
189,-11.1,1152.7435296004326,1000.5383262039705,1052.294000921995,1198.6232603141466,1556.1936507298828,1573.307552864702
190,-11.0,1142.6967643638825,1000.538326203972,1404.043645699595,1198.6232603141477,1465.8045861611774,1573.3075528647014
191,-10.9,1082.424631173814,1000.5383262039717,1052.5471641371971,1198.6232603141477,1536.4222449840113,1573.307552864706
192,-10.8,972.1971655942292,1000.5383262039711,1032.3744612608853,1198.623260314148,1455.3849242195918,1573.3075528647016
193,-10.7,982.0820138693892,1000.5383262039697,1223.1802686985989,1198.6232603141482,1768.204468734905,1573.307552864703
194,-10.6,982.1607536580337,1000.5383262039711,1082.685058946171,1198.6232603141457,1536.7926233953858,1573.3075528647048
195,-10.5,1042.502004811533,1000.5383262039705,1062.2519741852577,1198.6232603141475,1738.938142050113,1573.3075528647028
196,-10.4,891.8014389065786,1000.5383262039703,1263.5885916001264,1198.6232603141489,1636.644777797836,1573.3075528647053
197,-10.3,982.3182711198289,1000.538326203972,1323.6001925236455,1198.6232603141464,1464.8633463097274,1573.307552864701
198,-10.2,1283.6970474967725,1000.5383262039711,1303.807116780982,1198.6232603141468,1455.618688136185,1573.3075528647041
199,-10.1,911.6592197799866,1000.5383262039709,1162.790697674402,1198.62326031415,1566.8943350743045,1573.3075528647041
200,-10.0,1052.4627628650894,1000.5383262039711,1293.8556899560508,1198.6232603141448,1566.8943350743045,1573.307552864702
201,-9.9,1132.6504019405247,1000.5383262039711,1062.4223228961882,1198.6232603141477,1557.194237376658,1573.3075528647048
202,-9.8,791.3769959729817,1000.5383262039697,1112.4696826955683,1198.623260314147,1617.277749874412,1573.3075528647007
203,-9.7,1052.2096402444986,1000.5383262039732,1273.4382833650677,1198.6232603141468,1677.077266062761,1573.307552864706
204,-9.6,1052.294000921995,1000.5383262039703,1223.2783860746629,1198.6232603141466,1716.6951109326128,1573.3075528647037
205,-9.5,972.275123789654,1000.5383262039726,1263.4872247402652,1198.6232603141498,1556.068667804415,1573.3075528647028
206,-9.4,1142.6967643638825,1000.5383262039697,1152.7435296004326,1198.6232603141466,1747.9005103065608,1573.3075528647037
207,-9.3,911.9515763734262,1000.53832620397,992.2026899717231,1198.6232603141466,1495.6535704964554,1573.3075528647037
208,-9.2,1032.3744612608853,1000.5383262039715,1183.265813645645,1198.6232603141475,1375.308691549361,1573.307552864703
209,-9.1,1112.6481024838959,1000.5383262039717,1343.8164386858489,1198.623260314148,1294.2710946122018,1573.3075528647014
210,-9.0,962.0009620009483,1000.5383262039711,1183.170898006641,1198.623260314147,1506.205566935754,1573.3075528647053
211,-8.9,982.2395060738345,1000.5383262039715,1182.9811124032394,1198.6232603141482,1485.7051076132136,1573.3075528647048
212,-8.8,791.3769959729817,1000.5383262039711,1243.4817488968936,1198.6232603141475,1395.4422246762174,1573.3075528647025
213,-8.7,1042.3348300192283,1000.5383262039705,1173.0264081329663,1198.6232603141455,1636.9077507079644,1573.3075528647025
214,-8.6,881.6928502725107,1000.5383262039726,1152.7435296004326,1198.6232603141489,1647.2478907191407,1573.3075528647018
215,-8.5,1162.790697674402,1000.5383262039709,1333.7612066026004,1198.6232603141466,1475.7554462403164,1573.3075528647025
216,-8.4,1032.2916875463382,1000.5383262039705,1293.6480876070334,1198.6232603141475,1525.3692999357522,1573.3075528647073
217,-8.3,941.8460181956501,1000.5383262039713,1162.790697674402,1198.6232603141466,1526.104417670661,1573.3075528647018
218,-8.2,1032.208927103988,1000.5383262039694,1263.1832217187132,1198.6232603141477,1566.768439659306,1573.3075528647016
219,-8.1,1143.0634099386193,1000.5383262039721,1243.1825473211245,1198.6232603141489,1768.0623643815547,1573.3075528647037
220,-8.0,1233.6268629771353,1000.5383262039697,1182.9811124032394,1198.6232603141452,1344.5715432470208,1573.3075528647028
221,-7.9,1062.5927262520397,1000.5383262039709,1273.4382833650677,1198.6232603141482,1717.7988065818572,1573.307552864704
222,-7.8,941.997033711455,1000.5383262039722,1384.041400890581,1198.623260314146,1535.6820234868796,1573.3075528647014
223,-7.7,1112.8265795119446,1000.5383262039705,1233.2310653913078,1198.6232603141477,1597.2515219094462,1573.3075528647048
224,-7.6,982.1607536580337,1000.5383262039709,1373.76411367144,1198.6232603141477,1566.768439659306,1573.3075528647032
225,-7.5,952.0373599502801,1000.5383262039722,1012.2877703610015,1198.6232603141468,1516.0338145820149,1573.3075528647032
226,-7.4,831.3800909509667,1000.5383262039703,1002.0040080160179,1198.6232603141477,1606.5547433528568,1573.3075528647043
227,-7.3,1072.6386911802883,1000.5383262039703,1273.5404424299372,1198.623260314147,1727.8791288274285,1573.3075528647037
228,-7.2,982.3182711198289,1000.5383262039727,1082.5114265094867,1198.623260314146,1798.7418855638145,1573.3075528647032
