,time,n9,n9_bkg,na,na_bkg,nb,nb_bkg,b1,b1_bkg
21,-28.95,1182.9811124032394,-1750.0799067068178,1565.6362906463044,1158.5299106044358,942.5259695985106,-1345.3410429938488,3141.1082474226355,3266.0741301588396
22,-28.9,1203.0798845043141,-1740.9829378361007,1525.6142604785393,1158.9252004235086,1043.0038510911277,-1338.2827406438637,2960.7250755286586,3266.0741301588578
23,-28.85,1525.6142604785393,-1731.8987495077702,1364.1470069009595,1159.3204902425541,1063.1042644521854,-1331.234264309459,3648.752167076511,3266.074130158854
24,-28.8,1182.9811124032394,-1722.827341722085,1344.4636192157773,1159.7157800616471,1062.5927262520397,-1324.195613990568,3832.1903993545234,3266.0741301588464
25,-28.75,1202.8869286286917,-1713.768714478809,1202.8869286286917,1160.111069880715,1022.2489476848922,-1317.1667896870488,2917.387630276406,3266.074130158829
26,-28.7,1142.9717264888548,-1704.7228677780852,1243.681296638031,1160.5063596997788,1102.602141052869,-1310.1477913991796,3039.8196239480985,3266.0741301588496
27,-28.65,1565.384924139016,-1695.6898016198154,1445.0867052022916,1160.9016495188425,1163.2571199358038,-1303.138619126719,2816.6747143086673,3266.074130158835
28,-28.6,1283.6970474967725,-1686.669516004091,1222.9840811580082,1161.2969393379165,922.139363322896,-1296.1392728697606,3323.530596624051,3266.0741301588655
29,-28.55,1363.9281129653207,-1677.6620109307846,1244.2803243156281,1161.6922291569983,942.0725596311752,-1289.1497526283947,3303.254914598728,3266.0741301588496
30,-28.5,1525.3692999357522,-1668.6672864001403,1586.0269022284456,1162.0875189760545,1102.7790030877654,-1282.170058402403,3100.5879036803935,3266.074130158868
31,-28.45,1404.3816708129164,-1659.685342411853,1625.5267910896819,1162.4828087951278,1303.597930287575,-1275.200190191982,3059.08871357265,3266.0741301588323
32,-28.4,962.4639076034512,-1650.7161789661207,1545.750190709417,1162.8780986141896,1002.4861656908992,-1268.240147997066,3100.5879036803935,3266.0741301588578
33,-28.35,1203.0798845043141,-1641.7597960629023,1304.2256912395978,1163.2733884332777,1203.0798845043141,-1261.289931817622,3078.842516199095,3266.0741301588587
34,-28.3,1284.1091492776702,-1632.8161937021189,1122.6944667201124,1163.6686782523332,761.1569585770262,-1254.3495416537378,3425.4856129603763,3266.074130158845
35,-28.25,1303.597930287575,-1623.8853718839418,1202.8869286286917,1164.0639680714146,1002.6469880484336,-1247.4189775052791,3282.9808660623903,3266.0741301588396
36,-28.2,1585.7722108474622,-1614.9673306082177,1565.1336383337123,1164.4592578904685,1083.9020473705184,-1240.4982393723217,2755.9847113256496,3266.0741301588605
37,-28.15,1263.9942217406826,-1606.0620698749804,1384.2635316775472,1164.8545477095377,822.0056938930874,-1233.587327254955,2876.9162676537635,3266.074130158854
38,-28.1,1525.1244180446083,-1597.1695896842332,1344.6794846064113,1165.2498375286384,1083.032490974714,-1226.6862411529708,3242.4376686671303,3266.0741301588123
39,-28.05,1142.9717264888548,-1588.2898900360683,1525.3692999357522,1165.645127347681,1043.3386837881071,-1219.7949810665841,3181.6351188078484,3266.0741301588714
40,-28.0,1122.8745588706931,-1579.422970930319,1404.1563026558415,1166.0404171667528,1083.2062906202204,-1212.9135469956718,3181.6351188078484,3266.074130158851
41,-27.95,1122.8745588706931,-1570.568832367099,1203.0798845043141,1166.4357069858095,1043.171240571322,-1206.0419389402232,2939.045011675616,3266.074130158861
42,-27.9,1263.3858741426845,-1561.727474346359,1444.8547118317342,1166.8309968049,1083.2062906202204,-1199.1801569003246,3463.831158369533,3266.0741301588237
43,-27.85,1183.3607445144041,-1552.8988968681979,1183.170898006641,1167.2262866239569,982.8699803425864,-1192.3282008758674,3444.6637927560846,3266.0741301588487
44,-27.8,1082.685058946171,-1544.0830999324694,1505.2382290370274,1167.6215764430374,1002.8078620136239,-1185.4860708669983,2998.8326691622965,3266.074130158851
