,time,n0,n0_bkg,n1,n1_bkg,n3,n3_bkg,b0,b0_bkg
0,-30.0,962.1552277100569,929.4497706979239,1043.0038510911277,912.850065386481,1243.681296638031,1318.924607321502,1646.7186119366784,1464.267198487338
1,-29.95,942.3747844568178,929.4497706979251,1043.3386837881071,912.8500653864877,1685.9344894026735,1318.924607321506,1323.9187996469361,1464.267198487329
2,-29.9,801.5389547931915,929.4497706979257,841.5484491464175,912.8500653864871,1424.5014245014042,1318.9246073214997,1546.2468372223564,1464.2671984873327
3,-29.85,983.0277253942002,929.4497706979229,901.9120535535206,912.8500653864925,1425.1876831667066,1318.924607321504,1424.9588568217193,1464.2671984873402
4,-29.8,1002.4861656908992,929.4497706979304,942.8284854563556,912.850065386476,1223.7692091642084,1318.924607321494,962.4639076034512,1464.2671984872993
5,-29.75,1103.1328974286819,929.4497706979319,801.5389547931915,912.8500653864901,1203.6591237361408,1318.9246073215152,1364.804110468831,1464.2671984873555
6,-29.7,902.0566892514806,929.4497706979247,600.9133883502839,912.8500653864958,1283.2852101379349,1318.9246073214965,1284.7277982977173,1464.26719848731
7,-29.65,741.21559357345,929.4497706979173,821.610356298333,912.8500653864796,1142.788403705024,1318.9246073214895,1707.4444578361415,1464.2671984873543
8,-29.6,822.2694637198551,929.449770697927,761.6451535316174,912.8500653864866,1303.597930287575,1318.9246073215163,1565.384924139016,1464.2671984873134
9,-29.55,962.4639076034512,929.449770697927,942.3747844568178,912.8500653864908,1102.7790030877654,1318.9246073214997,1646.1896731711,1464.2671984873305
10,-29.5,881.6928502725107,929.4497706979281,922.4352290045589,912.8500653864874,1243.8809084342975,1318.9246073214986,1687.289088863868,1464.2671984873316
11,-29.45,962.3095429029535,929.4497706979303,821.7420932376522,912.8500653864811,1324.7691690084114,1318.924607321497,1404.3816708129164,1464.2671984873266
12,-29.4,1062.9336970037152,929.44977069792,861.8961715774582,912.8500653864872,1445.5509155155592,1318.9246073215193,1526.104417670661,1464.2671984873405
13,-29.35,1083.2062906202204,929.449770697929,1223.5728326713831,912.8500653864876,1424.9588568217193,1318.9246073214917,1606.94198939416,1464.2671984873346
14,-29.3,841.683366733455,929.4497706979262,640.9229290177765,912.8500653864833,1323.7063778579836,1318.9246073214986,1365.2425313202502,1464.2671984873336
15,-29.25,801.6674683341236,929.4497706979324,862.0344011867886,912.850065386494,1002.4861656908992,1318.9246073215018,1565.6362906463044,1464.267198487316
16,-29.2,862.3109934624672,929.4497706979284,1184.120740175795,912.8500653864878,1264.1971344864771,1318.9246073215065,1425.4165830154384,1464.267198487333
17,-29.15,901.9120535535206,929.4497706979228,1263.9942217406826,912.850065386483,1163.4437936291258,1318.9246073215038,1606.1676839061768,1464.2671984873311
18,-29.1,861.8961715774582,929.4497706979193,882.2585819698303,912.8500653864916,1082.8587470923082,1318.9246073214942,1505.4799470070845,1464.2671984873225
19,-29.05,661.2961404352437,929.449770697934,841.683366733455,912.850065386484,1203.6591237361408,1318.9246073215159,1566.6425644733447,1464.2671984873316
20,-29.0,841.683366733455,929.4497706979274,841.683366733455,912.8500653864882,1283.90306531855,1318.924607321489,1244.2803243156281,1464.2671984873398
21,-28.95,1203.852327447816,929.449770697929,1022.4128944308422,912.8500653864867,1263.791374122349,1318.9246073214958,1606.94198939416,1464.2671984873307
22,-28.9,902.2013713460716,929.4497706979292,901.6229212582521,912.8500653864883,1324.7691690084114,1318.9246073215209,1183.170898006641,1464.2671984873311
23,-28.85,1062.9336970037152,929.4497706979159,781.4691620245951,912.8500653864878,1203.272902294223,1318.9246073214942,1525.859299710868,1464.2671984873384
24,-28.8,1022.9050503429595,929.449770697926,982.7122859090952,912.8500653864853,1283.4910957805046,1318.9246073214947,1445.0867052022916,1464.2671984873134
25,-28.75,821.7420932376522,929.4497706979374,1002.9687876113153,912.8500653864867,1244.2803243156281,1318.9246073215213,1284.3152994059858,1464.2671984873439
26,-28.7,1223.7692091642084,929.4497706979205,962.0009620009483,912.8500653864845,1365.2425313202502,1318.924607321495,1645.661074094863,1464.2671984873234
27,-28.65,581.139032503699,929.449770697924,922.2872724356272,912.8500653864885,921.6959204936953,1318.924607321496,1405.7354004337499,1464.2671984873323
28,-28.6,1143.705606163955,929.4497706979329,922.4352290045589,912.8500653864857,1323.9187996469361,1318.9246073215088,1687.8315383378638,1464.2671984873255
29,-28.55,902.3460998596222,929.4497706979247,1244.480128462447,912.8500653864894,1222.9840811580082,1318.9246073215015,1747.1984576454745,1464.2671984873327
30,-28.5,841.8183275875772,929.4497706979232,801.6674683341236,912.8500653864878,1465.2161695636257,1318.9246073214986,1444.622792937379,1464.267198487328
31,-28.45,1083.2062906202204,929.4497706979273,881.9756254008855,912.8500653864864,1163.070506136183,1318.9246073215031,1324.556474271475,1464.2671984873407
32,-28.4,842.0883791803553,929.4497706979201,1063.2748866508696,912.850065386485,1102.9559218705976,1318.9246073214917,1323.9187996469361,1464.2671984873223
33,-28.35,1062.4223228961882,929.449770697934,861.8961715774582,912.8500653864913,1243.681296638031,1318.9246073215168,1687.5602700096192,1464.267198487319
34,-28.3,942.0725596311752,929.449770697924,821.610356298333,912.8500653864828,1384.9303520532899,1318.924607321489,1545.2538631346356,1464.2671984873352
