,time,n0,n0_bkg,n1,n1_bkg,n3,n3_bkg,b0,b0_bkg
18,-28.2,881.7635270540957,1074.833131238931,892.0874847142186,1058.2435646532736,1254.038002367606,1231.0280372822551,1314.179089504606,1399.4965673744646
19,-28.1,1073.068977274991,1074.8927693582082,1083.3801460556783,1058.2938104259847,1303.807116780982,1231.0876048698847,1395.218115752896,1399.5687646514077
20,-28.0,1314.6011038635036,1074.9524074774797,1053.0538561829155,1058.3440561986904,1143.1551080983352,1231.147172457511,1354.8503643041897,1399.6409619283743
21,-27.9,1284.6246487354292,1075.0120455967647,1082.7718960538825,1058.394301971397,1434.907383250697,1231.2067400451185,1445.4348349795025,1399.7131592053286
22,-27.8,1163.630527244988,1075.0716837160394,902.6356962329875,1058.4445477441127,1344.2478231210434,1231.2663076327399,1415.5773748569163,1399.7853564822874
23,-27.7,902.2013713460716,1075.131321835318,892.0159560606845,1058.4947935168248,1424.8444712020669,1231.325875220367,1183.3607445144041,1399.8575537592487
24,-27.6,1173.4970211229297,1075.1909599545907,1214.103670405955,1058.545039289522,992.680236638911,1231.3854428079965,1244.1804462995487,1399.9297510362153
25,-27.5,1092.8194742435328,1075.2505980738645,1143.0634099386193,1058.595285062246,1173.4970211229297,1231.4450103956049,1526.104417670661,1400.0019483131598
26,-27.4,1143.246820971543,1075.310236193153,962.695547533079,1058.6455308349466,1183.3607445144041,1231.5045779832305,1465.2161695636257,1400.0741455901334
27,-27.3,1072.6386911802883,1075.3698743124248,1123.0547088079416,1058.6957766076514,1163.4437936291258,1231.564145570845,1253.7361336783438,1400.1463428670766
28,-27.2,1013.1000862639534,1075.4295124317025,982.2395060738345,1058.7460223803646,1152.9284382330957,1231.623713158477,1434.907383250697,1400.2185401440454
29,-27.1,1183.4556906165835,1075.4891505509825,1102.7790030877654,1058.7962681530726,1062.8484338025758,1231.683280746095,1455.268070414881,1400.2907374209972
30,-27.0,1163.630527244988,1075.5487886702558,1133.3774648452227,1058.8465139257912,1294.4788969835447,1231.7428483337146,1305.1684671298153,1400.3629346979585
31,-26.9,1344.8954193263287,1075.6084267895255,1072.6386911802883,1058.8967596984858,1203.3694344163487,1231.802415921331,1334.2964345191326,1400.4351319749196
32,-26.8,1032.3744612608853,1075.668064908817,1012.450129312923,1058.947005471209,1173.402868318106,1231.8619835089587,1384.4857337774192,1400.5073292518773
33,-26.7,982.6334576665324,1075.7277030280886,1083.2932113625266,1058.9972512439128,1042.7528675703709,1231.9215510965776,1375.41915145672,1400.5795265288261
34,-26.6,1133.6503541403158,1075.7873411473633,1153.4835202310815,1059.047497016622,1173.3087306203327,1231.9811186841996,1335.2609280565239,1400.6517238057977
35,-26.5,1142.9717264888548,1075.8469792666426,1062.5927262520397,1059.0977427893326,1173.6853720682777,1232.040686271822,1455.852527159159,1400.7239210827543
