,time,n0,n0_bkg,n1,n1_bkg,n3,n3_bkg,b0,b0_bkg
0,-30.0,952.2663940177488,929.4497706979246,1043.171240571322,912.8500653864843,1464.7457763152406,1318.9246073215038,1485.228002569022,1464.2671984873348
1,-29.9,892.2305764410901,929.4497706979246,871.7260175146666,912.85006538649,1424.8444712020669,1318.9246073215015,1485.5858026178219,1464.267198487337
2,-29.8,1052.8004491948434,929.449770697931,872.1454778755615,912.8500653864832,1213.7139647320628,1318.924607321504,1163.537152944936,1464.2671984873277
3,-29.7,821.610356298333,929.4497706979212,711.2375533428063,912.8500653864879,1213.0325814536168,1318.9246073214929,1496.0139761842395,1464.267198487333
4,-29.6,892.3737140794386,929.4497706979267,851.9936651765009,912.8500653864891,1203.1763856581204,1318.9246073215086,1605.7808109192865,1464.267198487322
5,-29.5,921.9915016435369,929.4497706979295,872.0755397846751,912.8500653864845,1284.3152994059858,1318.9246073214977,1545.750190709417,1464.2671984873289
6,-29.4,1073.068977274991,929.4497706979247,1042.6692332370721,912.8500653864874,1435.2530260754156,1318.924607321505,1566.5167095115457,1464.2671984873375
7,-29.3,821.6762194877433,929.4497706979295,751.427712654032,912.8500653864883,1163.070506136183,1318.9246073215,1465.451479503733,1464.2671984873245
8,-29.2,882.117080994374,929.4497706979256,1224.0638921218272,912.8500653864854,1213.8113676945436,1318.9246073215054,1515.7903190186296,1464.2671984873325
9,-29.1,761.5840949174174,929.4497706979267,861.9652808403036,912.8500653864874,1143.246820971543,1318.924607321505,1536.0520450575048,1464.267198487327
10,-29.0,1022.6589131742385,929.4497706979287,932.0318293880526,912.8500653864874,1273.8470179943247,1318.924607321492,1425.531060514777,1464.2671984873352
11,-28.9,982.5546420693663,929.4497706979223,841.5484491464175,912.8500653864879,1263.9942217406826,1318.9246073215077,1354.415394185024,1464.267198487335
12,-28.8,922.2872724356272,929.4497706979315,992.839521030132,912.8500653864862,1263.892789792543,1318.9246073215083,1364.6945492493985,1464.267198487329
13,-28.7,902.2737297990809,929.4497706979228,942.1480976626575,912.8500653864866,1143.246820971543,1318.9246073214952,1525.7367702561414,1464.2671984873273
