,time,n0,n0_bkg,n1,n1_bkg,n3,n3_bkg,b0,b0_bkg
0,-20.0,882.117080994374,1143.7230662295221,1083.2062906202204,1201.791023518064,1063.1042644521854,1156.5472227000048,2111.911179049811,1903.504165684508
1,-19.95,1002.8078620136239,1143.7230662295274,1123.2349165596759,1201.7910235180673,942.6772032572372,1156.5472227000262,2336.4485981308076,1903.5041656845035
2,-19.9,1002.8078620136239,1143.7230662295335,1203.0798845043141,1201.7910235180755,1163.070506136183,1156.547222700009,2272.818697453606,1903.5041656845067
3,-19.85,1364.1470069009595,1143.723066229527,1023.0692076228539,1201.791023518066,1304.6445345429543,1156.5472227000093,2050.333681756021,1903.5041656845065
4,-19.8,1163.630527244988,1143.7230662295322,1062.9336970037152,1201.7910235180727,1426.5621860558367,1156.5472227000216,2071.850987649325,1903.5041656845071
5,-19.75,1345.1114234089348,1143.7230662295165,882.2585819698303,1201.7910235180634,1043.3386837881071,1156.5472227000078,1869.346733668315,1903.5041656845235
6,-19.7,1063.1042644521854,1143.7230662295315,1203.6591237361408,1201.7910235180752,881.834215167536,1156.547222700013,1929.8809906722142,1903.5041656844837
7,-19.65,1043.0038510911277,1143.7230662295412,1022.4128944308422,1201.7910235180666,1324.556474271475,1156.547222700018,1626.8326973287578,1903.50416568452
8,-19.6,1003.6130068245541,1143.7230662295153,1043.0038510911277,1201.7910235180657,1043.5061807673635,1156.5472227000168,1688.9174843171706,1903.5041656844987
9,-19.55,1263.9942217406826,1143.7230662295376,1083.2062906202204,1201.7910235180725,1244.2803243156281,1156.5472227000046,1971.5136396555604,1903.5041656845137
10,-19.5,1183.7406203603218,1143.7230662295194,1284.1091492776702,1201.7910235180702,942.2236478088154,1156.5472227000084,1989.469876612648,1903.5041656844965
11,-19.45,1043.0038510911277,1143.7230662295315,1406.1872237846324,1201.7910235180639,1464.9809351795898,1156.547222700027,1928.9503295289871,1903.5041656845135
