54744.68085106383, 5.7894736842105265
54744.68085106383, 2.947368421052632
55657.7243293247, 5.024930747922438
55654.94912118409, 3.1301939058171744
56995.37465309898, 5.889196675900277
56995.37465309898, 3.3296398891966756
57725.25439407956, 8.847645429362881
57725.25439407956, 6.819944598337951
57755.78168362627, 7.601108033240998
57755.78168362627, 4.626038781163436
57786.308973172985, 6.554016620498616
57786.308973172985, 4.526315789473684
57847.36355226642, 5.041551246537397
57847.36355226642, 2.947368421052632
57877.89084181313, 4.077562326869806
57877.89084181313, 2.299168975069252
