54957.57759114723, 3.945618561949283
54959.523733334885, 2.153177971648576
55357.19127174137, 9.91039600648132
55355.995659724744, 7.325482826531531
55539.21229240423, 7.439842679567252
55538.147586812775, 5.137949190852838
55660.239646029026, 5.100981216382502
55656.39099712878, 2.7802022940623736
56054.163260675414, 4.763836081883422
56053.11600927399, 2.499678552000395
56512.03902756889, 4.691244105574574
56511.15759097269, 2.785578184589694
56572.797063041624, 4.050116797621575
56569.09677475658, 2.0500935253682098
56754.28573090875, 6.428616726350299
56753.23847950732, 4.164459196467272
56875.71453090409, 4.957682316287377
56874.82436721288, 3.033148415886803
57182.611554091985, 8.469046448508685
57181.72139040077, 6.54451254810811
57422.3273998784, 4.734705038733754
57421.28887557198, 2.4894154882664203
57483.76614876206, 5.565280125204723
57485.36320714923, 3.01812035827634
57727.269553783626, 4.019641781840079
57726.457933947524, 2.2649196961807316
57758.46891845111, 5.472668192938615
57757.43912123971, 3.2462466218869697
58064.25760057249, 6.587798939367053
58060.43513295729, 4.323623955294
58154.556852660455, 3.814781953531126
58153.76268701437, 2.0977958267031642
58243.80012625197, 4.758739458396482
58243.03214189092, 3.0983572698155957
