54961.81003254129, 6.781924234051697
54963.062565236076, 9.489899920181738
55172.910910542145, 7.182022471910109
55171.498741327436, 4.12891262970467
55477.914901455144, 6.600650825811995
55479.16743414993, 9.308626511942037
55569.30066924541, 6.176680788358812
55570.516362743285, 8.805010130779149
55722.66224596303, 7.744409651869589
55724.02529624854, 10.691324369128752
55933.02634002578, 6.551581015533859
55934.31571191747, 9.339203045373608
56815.92681279548, 7.382403143611468
56814.41640572235, 4.116903051513475
57029.4836372567, 7.092257628783688
57028.02234911278, 3.932952661631976
57090.685823049054, 7.411383311843801
57089.26137410204, 4.33172468840179
57307.39853871185, 13.94427457481427
57305.78989378031, 10.466384232823724
57545.8586602812, 7.49505740774851
57544.335973475776, 4.203008534413948
