55027.554434267535, 5.465891515384195
55025.66774529699, 7.505402292546481
55423.221631108434, 6.749651730378986
55420.413535896456, 9.785202654527506
55454.20940053749, 6.251872977568146
55451.77425547085, 8.884264794603194
55634.333351615205, 6.537881862556903
55631.50331815938, 9.597148028300335
56025.61289968738, 12.56469039653376
56028.223550704766, 9.74257664673943
56060.01206603411, 5.379191575714364
56065.222398946964, 2.7468216969231616
56972.961114462785, 5.4812702243185445
56978.083694400266, 2.943761311906984
57188.92118685899, 6.02843196402128
57191.202764218724, 3.562046838150607
57215.9052267866, 6.8586848022815765
57218.69138375473, 3.846849119727965
57551.242253057644, 7.35935940327977
57553.743212855814, 4.655821861459991
57640.487029013326, 6.885756595184555
57643.44869193221, 3.6841989798716615
57704.97449679153, 6.17480392694565
57702.82454889486, 8.498897603246862
