,tau_n1,n1,n1_bckg,tau_n2,n2,n2_bckg,tau_n5,n5,n5_bckg,tau_b0,b0,b0_bckg
20,-28.0,1373.9845552100896,1333.3355593259546,-28.0,1042.502004811533,1036.5757642274045,-28.0,1223.1802686985989,1307.2975851977806,-28.0,1797.2970259252309,1862.240287589943
21,-27.9,1263.892789792543,1333.550442372856,-27.9,871.7260175146666,1036.094581959121,-27.9,1092.556582402807,1307.0747945142857,-27.9,1847.5379548557855,1862.2776849770319
22,-27.8,1465.0985429293735,1334.059856116063,-27.8,901.8397530963036,1036.1119152876051,-27.8,1233.3299909756167,1307.6644278347123,-27.8,1716.8329953213545,1862.0907130603155
23,-27.7,1344.4636192157773,1333.8198304603306,-27.7,1052.7160072988158,1036.6278792023525,-27.7,1243.3819990373638,1307.8083332961091,-27.7,1585.6448958291292,1861.3058408156307
24,-27.6,1062.5075177418557,1332.510494195935,-27.6,992.2026899717231,1036.208895315187,-27.6,1253.5349686114666,1308.0570426052727,-27.6,1857.7654596211903,1862.4646944451142
25,-27.5,1263.4872247402652,1333.019123015588,-27.5,1263.4872247402652,1036.725004874632,-27.5,1374.0948025114646,1308.3844007404546,-27.5,1877.4723399128263,1862.0907130602964
26,-27.4,1676.403862755703,1334.4116635974349,-27.4,942.2236478088154,1036.26436004446,-27.4,1323.6001925236455,1308.1605718283274,-27.4,2019.5727749532498,1863.512641945158
27,-27.3,1283.5940633774387,1333.020890341891,-27.3,972.0412867020606,1035.949402192943,-27.3,1353.9807032675876,1308.5663864614305,-27.3,1888.3085576536491,1862.8762475113763
28,-27.2,1445.2027298273579,1334.065287691045,-27.2,861.6198453091689,1035.676111832165,-27.2,1152.9284382330957,1308.1586167496198,-27.2,1736.703676190069,1861.866396312098
29,-27.1,1263.6899747261825,1333.1296119286199,-27.1,1092.6441989614714,1036.1917570876558,-27.1,1273.4382833650677,1308.4853632873626,-27.1,1555.0695266568794,1860.7456227525004
30,-27.0,1283.4910957805046,1332.836409301525,-27.0,992.2026899717231,1035.939090109134,-27.0,1323.8125802310465,1308.8383325130962,-27.0,2049.8392282957907,1863.6249919838538
31,-26.9,1263.6899747261825,1333.0779025500892,-26.9,942.2992100725636,1036.1225767098404,-26.9,1273.642617887139,1308.9287058888488,-26.9,1898.2383544583222,1862.7639877290833
32,-26.8,1032.705688904916,1332.6510817151711,-26.8,992.1231435271341,1035.7661093903462,-26.8,1484.9895649381713,1309.7019263025122,-26.8,1959.0508147641829,1863.287982501486
33,-26.7,1203.0798845043141,1332.545072072018,-26.7,781.4065317571518,1035.3683652673187,-26.7,1353.9807032675876,1309.2665960281308,-26.7,1807.2289156626248,1862.128104440091
34,-26.6,1203.3694344163487,1332.8399292959734,-26.6,1152.9284382330957,1036.091506931027,-26.6,1173.1205005313968,1309.0152235015842,-26.6,1666.5997349503798,1862.0533231821282
35,-26.5,1173.2146080259745,1332.7338891566567,-26.5,1142.9717264888548,1036.1088498064964,-26.5,1454.5673414521389,1309.761651730326,-26.5,1857.3178322590745,1862.0159348054622
36,-26.4,1354.1980138428937,1333.189305955264,-26.4,1102.7790030877654,1035.9807706325792,-26.4,1343.8164386858489,1309.4835569480192,-26.4,1908.3202764050993,1862.8014061531555
37,-26.3,1333.8682178316928,1332.8960384246568,-26.3,1112.6481024838959,1035.7904125660737,-26.3,1334.0822918129286,1309.8883719323528,-26.3,1857.6162265287414,1862.3150838661802
38,-26.2,1435.368277357296,1333.993998273218,-26.2,1072.4666733486868,1035.6623871682343,-26.2,1213.1298750776832,1309.3736537745074,-26.2,1837.755327481948,1862.5395087492523
39,-26.1,1555.3191916353708,1333.5397875996766,-26.1,1012.2066104106808,1035.492870428874,-26.1,1152.835976502179,1309.3316482014618,-26.1,1706.7587647082203,1862.0533231821316
40,-26.0,1202.983398829079,1332.257300437613,-26.0,941.9215199005838,1035.302645662064,-26.0,1162.790697674402,1309.3682651478905,-26.0,2079.774942228444,1863.437749444725
41,-25.9,1384.041400890581,1332.819355657474,-25.9,1062.5075177418557,1035.5897523741041,-25.9,1223.1802686985989,1309.7460764405319,-25.9,1787.5075316328325,1862.50210084588
42,-25.8,1193.4131616422799,1332.7133039948153,-25.8,1042.6692332370721,1035.7524190448407,-25.8,1363.8186923385285,1310.123905272335,-25.8,1979.2231800188597,1863.3628629637467
43,-25.7,1344.0320962888475,1332.874588517363,-25.7,1032.2916875463382,1035.354512162666,-25.7,1273.336140688586,1310.0024528253666,-25.7,2008.354755784033,1862.4272895468366
44,-25.6,1394.6581582485303,1333.303418977629,-25.6,901.8397530963036,1035.1228079675016,-25.6,1213.1298750776832,1310.06476792715,-25.6,2029.6611872512874,1863.55009045289
45,-25.5,1253.9373633208095,1333.0100579466334,-25.5,1022.5768937722917,1035.5759411044135,-25.5,1202.983398829079,1310.0481410081152,-25.5,1645.661074094863,1861.0817131154477
46,-25.4,1274.0514837182059,1333.0376870158182,-25.4,992.2026899717231,1035.2196095596396,-25.4,1112.7373338412335,1310.1364444297815,-25.4,1888.156837538138,1862.7265708082202
47,-25.3,1465.3338150868956,1333.6272511718037,-25.3,982.3182711198289,1035.3199093059618,-25.3,1444.622792937379,1311.2235777489382,-25.3,1535.8053442010582,1861.7168818356683
48,-25.2,1233.8248570568587,1332.8789936643266,-25.2,871.5862870424048,1034.7148676727409,-25.2,1404.4943820224519,1311.3379636731142,-25.2,1898.2383544583222,1862.7639877290726
49,-25.1,1203.6591237361408,1332.7729192649608,-25.1,932.330827067656,1035.375257049791,-25.1,1343.9242588357813,1311.0839335300536,-25.1,1857.9147166930861,1862.6143290641457
50,-25.0,1374.0948025114646,1332.6668576325812,-25.0,901.7674642298778,1034.770100597917,-25.0,1434.3316816786491,1311.3295362640145,-25.0,1575.4510606698955,1861.1190639837118
51,-24.9,1465.2161695636257,1333.4166946361652,-24.9,941.8460181956501,1034.7251447780952,-24.9,1394.0986500310717,1311.3382745776776,-24.9,1726.9076305220638,1862.1281044400935
52,-24.8,1314.0736282475489,1332.7755562340133,-24.8,1062.4223228961882,1035.0120432465142,-24.8,1424.5014245014042,1311.7415286323967,-24.8,1968.8203150112224,1863.0259482705817
53,-24.7,1233.6268629771353,1332.535828150889,-24.7,992.3618211342855,1035.0708166250645,-24.7,1333.5472356468015,1311.1975626355863,-24.7,1625.9183427676512,1861.4552892752865
54,-24.6,1324.0250361097549,1332.6436302585394,-24.6,972.0412867020606,1034.7354247670914,-24.6,1172.932330827051,1311.1007470692841,-24.6,1928.0205655526718,1862.4272895468457
55,-24.5,1353.8720741319983,1332.3772132589017,-24.5,1092.9948057677882,1035.3544839546923,-24.5,1303.9117352055982,1311.8716947340074,-24.5,2029.171856792674,1863.1008076730188
56,-24.4,1364.2564802182617,1332.6988556650858,-24.4,1273.5404424299372,1035.3510208000694,-24.4,1393.9868022544279,1311.8007806963658,-24.4,1717.384754444085,1862.689155390508
57,-24.3,1273.4382833650677,1332.1117577878736,-24.3,1102.690564978532,1034.9531629734831,-24.3,1404.043645699595,1311.940235521215,-24.3,1646.0574915689501,1861.530022505144
58,-24.2,1334.0822918129286,1332.5669316591457,-24.2,1173.3087306203327,1035.3025627764423,-24.2,1243.1825473211245,1311.6323099011588,-24.2,1938.101263280485,1862.4646944451129
59,-24.1,1253.3338680890993,1332.0066353046216,-24.1,1303.4933622107062,1035.1122426533034,-24.1,1444.1591784338689,1312.166119522523,-24.1,1867.5448813205082,1862.20289170482
60,-24.0,1364.5850056188601,1332.9163172872104,-24.0,1132.9229411882495,1034.9634799147525,-24.0,1323.6001925236455,1312.0683232134757,-24.0,1867.3948837395822,1862.05332318213
61,-23.9,1283.8000481424835,1332.3557121756119,-23.9,982.3182711198289,1034.6902754802948,-23.9,1233.2310653913078,1312.0493493111376,-23.9,1937.9455768651194,1862.3150838661818
62,-23.8,1515.1819221738128,1332.9448313973778,-23.8,1122.6944667201124,1034.6867870125698,-23.8,1303.597930287575,1312.3460039941538,-23.8,1979.3822719691054,1863.5126419451424
63,-23.7,1273.5404424299372,1332.0635174589625,-23.7,911.9515763734262,1034.372227584354,-23.7,1373.9845552100896,1312.6426079589608,-23.7,1988.6706038326824,1862.8014061531658
64,-23.6,1414.441345825873,1332.5187104376337,-23.6,1183.3607445144041,1035.0533548386509,-23.6,1112.915839499473,1312.3862781830321,-23.6,2009.3232599260284,1863.3254219803182
65,-23.5,1253.6355430748995,1332.1721216460578,-23.5,1062.5075177418557,1034.5103801015298,-23.5,1394.0986500310717,1312.919557737831,-23.5,2008.8388911209033,1862.876247511383
66,-23.4,1394.3223994382388,1332.4135252279289,-23.4,1112.6481024838959,1034.4861449229886,-23.4,1334.0822918129286,1313.189548726639,-23.4,1826.9423810479564,1861.7542582035035
67,-23.3,1293.9595161193067,1332.3342067788858,-23.3,982.2395060738345,1034.3374896681037,-23.3,1344.1399510492124,1313.32771891683,-23.3,1858.3626318432684,1863.063377219814
68,-23.2,1273.4382833650677,1331.8274189437332,-23.2,1162.9772216875035,1034.5828646186599,-23.2,1303.807116780982,1313.228644384758,-23.2,1524.8796147672335,1860.633619605072
69,-23.1,1072.4666733486868,1331.2676212478784,-23.1,972.1971655942292,1034.226817386117,-23.1,1364.0375511513887,1313.3928732140378,-23.1,1676.0000802874051,1861.3432006807632
70,-23.0,1283.5940633774387,1331.9092724884106,-23.0,962.0780886715168,1034.078205997361,-23.0,1293.751880453296,1313.4252434470413,-23.0,1666.465887644035,1861.9037786836227
71,-22.9,1394.4343010774064,1332.391151192657,-22.9,1042.3348300192283,1034.11614954096,-22.9,1363.8186923385285,1313.4047899502118,-22.9,1887.853470436991,1862.427289546847
72,-22.8,1384.8191707140652,1332.7663951935754,-22.8,952.0373599502801,1033.9675522213229,-22.8,1485.1087741831689,1314.3594657634396,-22.8,1736.703676190069,1861.8663963120866
73,-22.7,1293.9595161193067,1332.179056858726,-22.7,1062.7631842791106,1034.399432477595,-22.7,1585.5176012523357,1314.5232892763406,-22.7,1797.1526676170904,1862.0907130603136
74,-22.6,1374.425650594896,1332.3670315928885,-22.6,982.2395060738345,1034.0226979981726,-22.6,1263.3858741426845,1313.5796871853195,-22.6,1908.0136573608886,1862.5021008458777
75,-22.5,1515.3035624686186,1332.7155349298484,-22.5,1093.082492629199,1034.537654726653,-22.5,1263.791374122349,1314.1120415077603,-22.5,2090.368226402929,1863.9246583276456
76,-22.4,1374.0948025114646,1331.9945952578946,-22.4,1012.2066104106808,1033.8291383555163,-22.4,1193.3174224343506,1313.9327164601348,-22.4,1858.2133027983423,1862.913670445699
77,-22.3,1585.6448958291292,1332.744040956257,-22.3,1253.3338680890993,1034.281712482689,-22.3,1163.070506136183,1313.8587150067108,-22.3,2069.6861310934883,1863.4003054518405
78,-22.2,1474.6895126502068,1332.2101211621743,-22.2,1062.6779484300287,1034.0915661678102,-22.2,1313.5465757545187,1314.0480686407018,-22.2,1625.5267910896819,1861.0070158763099
79,-22.1,1414.5548666706595,1332.2377192392742,-22.1,1032.6228620696422,1034.067318704166,-22.1,1615.589941196517,1315.1604713079514,-22.1,2029.8243498532609,1863.6998995360823
80,-22.0,1273.642617887139,1331.7308849206165,-22.0,1012.2877703610015,1033.7321546778023,-22.0,1193.1259900940295,1314.1628663745464,-22.0,2110.043808528566,1863.5500904528944
81,-21.9,1404.4943820224519,1332.1592650443201,-21.9,1173.2146080259745,1034.1847184303172,-21.9,1333.9752462337576,1314.747316621157,-21.9,2018.9236424998205,1862.9136704456917
82,-21.8,1193.1259900940295,1331.3587360911692,-21.8,1012.5313283207876,1033.89091187509,-21.8,1394.3223994382388,1315.0153936565243,-21.8,1655.7288217231385,1861.1190639837148
83,-21.7,1455.5017967918525,1332.8830951085513,-21.7,1012.6937654159922,1034.011788245712,-21.7,1374.0948025114646,1314.96678965348,-21.7,1756.7106346242394,1861.7916360721242
84,-21.6,1384.3746238112237,1332.0282270128243,-21.6,891.8729331596226,1033.3865609605862,-21.6,1424.3871123058818,1315.2082390462692,-21.6,1918.7109477025422,1863.1382396302567
85,-21.5,1384.3746238112237,1332.0023660987683,-21.5,1203.1763856581204,1033.9010803282163,-21.5,1404.1563026558415,1315.1593447457149,-21.5,2019.2481565570024,1863.2131080572337
86,-21.4,1374.7566580367877,1332.3774855282547,-21.4,1102.602141052869,1033.565929363031,-21.4,1162.790697674402,1314.5302875562347,-21.4,1998.7545449066627,1862.8388260805596
87,-21.3,1586.2816754346989,1333.0204411818481,-21.3,962.0009620009483,1033.2309664735785,-21.3,1404.043645699595,1315.2722069685653,-21.3,1727.1850899742683,1862.427289546847
88,-21.2,1475.2815077978955,1332.4862016430725,-21.2,1032.540048519343,1033.5795841338677,-21.2,1203.272902294223,1315.1701603606568,-21.2,1736.8431620584859,1862.015934805462
89,-21.1,1303.9117352055982,1331.6851773797496,-21.1,1042.6692332370721,1033.6382245052137,-21.1,1294.0633589470754,1315.833154507156,-21.1,1907.7071368327775,1862.2028917048217
90,-21.0,1364.3659711075247,1331.9265074779876,-21.0,1072.5526753673591,1033.4067510114746,-21.0,1092.8194742435328,1315.2030695645915,-21.0,1817.1596088588783,1862.0159348054653
91,-20.9,1354.3066952910062,1331.8739225341455,-20.9,1002.1646756994966,1033.1339445578901,-20.9,1263.5885916001264,1315.6545782560336,-20.9,1887.7018234396069,1862.2776849770312
92,-20.8,1273.8470179943247,1331.634319913047,-20.8,982.003286704864,1032.9647556327225,-20.8,1233.132155675398,1315.3672921501025,-20.8,2140.4883931262884,1863.8122721558884
93,-20.7,1303.807116780982,1331.474911815847,-20.7,1052.3783751277738,1033.1475532952634,-20.7,1344.2478231210434,1316.293753829948,-20.7,1706.7587647082203,1862.0533231821357
94,-20.6,1203.465982028224,1331.3956453383466,-20.6,1092.556582402807,1033.185426015266,-20.6,1233.428932432144,1315.9003412218174,-20.6,1948.8086149394987,1863.1008076730088
95,-20.5,1454.6840827464227,1331.8239197076623,-20.5,1082.424631173814,1033.0369070838465,-20.5,1434.2165967945557,1316.2195628589934,-20.5,1727.0463491043213,1862.277684977041
96,-20.4,1173.3087306203327,1331.2638314974572,-20.4,871.656146678677,1032.6400528058975,-20.4,1293.6480876070334,1316.1690795851298,-20.4,1565.384924139016,1861.0817131154408
97,-20.3,1353.7634624255238,1331.1845814354554,-20.3,902.0566892514806,1032.9883825112713,-20.3,1303.597930287575,1316.1976601247281,-20.3,1998.9151616208003,1862.9885208252108
98,-20.2,1173.3087306203327,1331.2121273044975,-20.2,952.0373599502801,1032.7984900614576,-20.2,1273.642617887139,1316.4373034382786,-20.2,1908.3202764050993,1862.8014061531574
99,-20.1,1283.5940633774387,1331.159576726759,-20.1,992.282249173084,1032.9191476258507,-20.1,1313.4412159858643,1316.228014682132,-20.1,1857.0195338378808,1861.7168818356706
100,-20.0,1233.428932432144,1331.107028256906,-20.0,1042.418410712839,1032.8948820061455,-20.0,1122.5144323283996,1315.8340364240587,-20.0,1867.6949030003348,1862.352484257466
101,-19.9,1374.2050675065504,1331.4550238979195,-19.9,1122.784505573807,1033.0155768039533,-19.9,1243.2822651800577,1316.4689835634379,-19.9,1978.746057574451,1862.913670445705
102,-19.8,1404.2689776921643,1331.4024557968469,-19.8,1193.2216985861658,1033.1984663261412,-19.8,1524.8796147672335,1317.31571937877,-19.8,1716.6951109326128,1861.9411625562952
103,-19.7,1313.8627565041033,1331.2430677568543,-19.7,1153.2059124365574,1033.2363598410018,-19.7,1253.7361336783438,1317.1320325291986,-19.7,1827.9699489775162,1862.801406153162
104,-19.6,1424.8444712020666,1331.831661593492,-19.6,972.0412867020606,1032.4873184229136,-19.6,1243.1825473211245,1316.6842270545885,-19.6,1937.789915460122,1862.1654973215627
105,-19.5,1303.807116780982,1331.1646555446987,-19.5,1042.6692332370721,1032.9184987044903,-19.5,1263.4872247402652,1317.0549899321818,-19.5,1746.6372214414528,1861.7542582034991
106,-19.4,1293.4405518679505,1330.7917816962504,-19.4,961.9238476953772,1032.2939475364612,-19.4,1202.983398829079,1316.7918309930437,-19.4,1867.0949608512083,1861.7542582035046
107,-19.3,1474.8078736681373,1331.567004799022,-19.3,1173.0264081329663,1032.849242981869,-19.3,1585.1358401219727,1317.90232624699,-19.3,1676.6731591734865,1862.09071306031
108,-19.2,1324.3438478208334,1331.5678597497822,-19.2,1072.8107642021944,1032.8456799099185,-19.2,1072.4666733486868,1316.766888376567,-19.2,1625.9183427676512,1861.455289275293
109,-19.1,1454.5673414521389,1331.3549926531612,-19.1,1002.1646756994966,1032.3245776097815,-19.1,1273.5404424299372,1317.5068617980053,-19.1,1566.0134918085223,1861.8290154416297
110,-19.0,1213.1298750776832,1330.581659464083,-19.0,1032.4572482508222,1032.5072560852072,-19.0,1404.6071113251264,1318.2738655557162,-19.0,1959.0508147641829,1863.2879825014827
111,-18.9,1424.1585429453803,1331.0095274091275,-18.9,901.9120535535206,1032.1932708434963,-18.9,1303.4933622107062,1317.5866604467433,-18.9,1968.1876606683525,1862.4272895468432
112,-18.8,1364.1470069009595,1331.1438777839821,-18.8,1143.3385485617841,1032.9764446211805,-18.8,1283.5940633774387,1317.8509782213805,-18.8,1918.0943581915412,1862.5395087492548
113,-18.7,1565.384924139016,1331.6523051316046,-18.7,931.7330234235546,1031.8344978624937,-18.7,1373.9845552100896,1318.0887866147416,-18.7,1857.4670174099617,1862.1654973215584
114,-18.6,1293.751880453296,1330.9052672835094,-18.6,1082.685058946171,1032.4308464893516,-18.6,1253.2333420224,1317.771379308927,-18.6,1928.9503295289871,1863.3254219803177
115,-18.5,1223.5728326713831,1330.9061086520812,-18.5,882.0463475262484,1032.2203013828448,-18.5,1243.4817488968936,1318.1674644330494,-18.5,1766.9263512970595,1861.9785479302234
116,-18.4,1494.9332798233959,1331.3876629088434,-18.4,1072.5526753673591,1032.2374076073265,-18.4,1333.8682178316928,1318.404902497776,-18.4,1938.2569747122466,1862.614329064137
117,-18.3,1394.210515757568,1330.9878878489803,-18.3,1062.5927262520397,1032.2545158895748,-18.3,1253.3338680890993,1318.1927200292737,-18.3,1726.6302601991401,1861.829015441627
118,-18.2,1213.5192056965027,1330.8018506008525,-18.2,1042.502004811533,1032.168150726129,-18.2,1333.654212542347,1318.4034182390046,-18.2,1555.194349126059,1860.8949812597361
119,-18.1,1354.1980138428937,1331.0429792762964,-18.1,1123.0547088079416,1032.4543553043986,-18.1,1223.1802686985989,1318.3231649464894,-18.1,1595.712651291601,1861.3432006807636
120,-18.0,1303.7025151429877,1330.670069845325,-18.0,912.0978249974812,1031.9747536850273,-18.0,1555.194349126059,1319.4067414442304,-18.0,1928.640308582422,1863.0259482705846
121,-17.9,1585.3903271121587,1331.3919201820188,-17.9,1062.4223228961882,1031.9090967858078,-17.9,1283.388144701995,1318.5852525703212,-17.9,1746.496968723627,1861.6047617359836
122,-17.8,1163.2571199358038,1330.564990433042,-17.8,961.9238476953772,1031.5746255898998,-17.8,1303.807116780982,1319.0599735676667,-17.8,1757.1339638933823,1862.2402875899481
123,-17.7,1475.399963867735,1331.6876059038684,-17.7,1092.7318295739192,1032.0467254459152,-17.7,1293.5443114132538,1318.926173467028,-17.7,2161.19499004842,1864.3368569412871
124,-17.6,1324.556474271475,1331.36775515041,-17.6,1143.1551080983352,1032.270808356949,-17.6,1293.4405518679505,1318.9245186437602,-17.6,1777.2868761923633,1862.3150838661786
125,-17.5,1202.983398829079,1330.060621219748,-17.5,1062.8484338025758,1032.1430165036977,-17.5,1343.8164386858489,1319.2666266819606,-17.5,1797.2970259252309,1862.2402875899395
126,-17.4,1253.6355430748995,1330.59501723553,-17.4,1072.7247207907935,1031.9531665561012,-17.4,1193.030296954247,1318.9736990613815,-17.4,2089.6961903230695,1863.32542198032
127,-17.3,1253.6355430748995,1330.5691630648678,-17.3,1122.784505573807,1031.846116174747,-17.3,1162.883952201443,1318.9980838829492,-17.3,1948.338890451103,1862.6517414758525
128,-17.2,1425.1876831667066,1331.5315079874874,-17.2,1002.4861656908992,1031.8011369197802,-17.2,1072.5526753673591,1318.969445048858,-17.2,1736.703676190069,1861.8663963120941
129,-17.1,1233.5278897647095,1330.4640813775854,-17.1,1072.5526753673591,1031.6527359052507,-17.1,1353.8720741319983,1319.7078577430761,-17.1,1857.6162265287414,1862.3150838661832
130,-17.0,1163.2571199358038,1330.3581778091384,-17.0,1052.4627628650894,1031.5664000635325,-17.0,1233.5278897647095,1319.8112152112906,-17.0,1958.263873546338,1862.5395087492439
131,-16.9,1324.0250361097549,1330.6525795595605,-16.9,1173.3087306203327,1032.0179576214557,-16.9,1062.3371417117507,1319.0413743908728,-16.9,1898.5434455047446,1863.063377219822
132,-16.8,1022.4128944308422,1329.7197551462814,-16.8,871.7260175146666,1031.1043859587485,-16.8,1414.3278432001725,1320.2823419305173,-16.8,1767.2102176881426,1862.277684977039
133,-16.7,1274.0514837182059,1330.7877423512505,-16.7,932.1065608274569,1031.3487798105043,-16.7,1394.5462206793952,1320.6502587703615,-16.7,2281.6363453613103,1864.186945444093
134,-16.6,1082.8587470923082,1330.0413673467842,-16.6,1002.3253949161913,1031.3658325933268,-16.6,1172.932330827051,1319.7468333382562,-16.6,1857.168671070305,1861.8663963120946
135,-16.5,1384.2635316775472,1330.6025347504583,-16.5,1002.1646756994966,1031.1554920180574,-16.5,1132.5595846613185,1319.5320022737517,-16.5,1868.1451126913078,1862.801406153152
136,-16.4,1304.121022430863,1330.6834594818206,-16.4,972.3530944886488,1031.3792662732594,-16.4,1414.1008925884864,1320.4815164054587,-16.4,1535.312180143274,1861.1190639837148
137,-16.3,1294.4788969835447,1331.0581818655382,-16.3,942.2236478088154,1031.2722632838163,-16.3,1203.272902294223,1320.3455864277985,-16.3,1857.9147166930861,1862.614329064144
138,-16.2,1334.2964345191326,1330.7118334664794,-16.2,992.282249173084,1031.1652731643242,-16.2,1585.390327112159,1321.3488252289044,-16.2,2029.0087990678323,1862.9510948836141
139,-16.1,1444.622792937379,1330.6592718390373,-16.1,1183.265813645645,1031.5959300966947,-16.1,1243.1825473211245,1320.3381640791495,-16.1,1817.4515513605522,1862.315083866182
140,-16.0,1384.4857337774192,1330.6868082342573,-16.0,1163.070506136183,1031.4268244397315,-16.0,1685.9344894026735,1321.7122510242607,-16.0,2029.334940727317,1863.2505445271493
141,-15.9,1485.228002569022,1331.034846441484,-15.9,1022.6589131742385,1031.3404751521912,-15.9,1263.3858741426845,1320.7008941841764,-15.9,1898.2383544583222,1862.7639877290796
142,-15.8,1454.5673414521389,1330.5015996112197,-15.8,931.9571099308415,1030.7787576013416,-15.8,1293.6480876070334,1320.9880603706963,-15.8,1757.557497238099,1862.6891553905043
143,-15.7,1364.3659711075247,1330.5558240317737,-15.7,962.2323791195437,1030.9610842193504,-15.7,1223.0821670609764,1320.6923433639838,-15.7,1938.7242591662205,1863.0633772198241
144,-15.6,1353.9807032675876,1330.1830042337488,-15.6,1062.7631842791106,1031.2055211525394,-15.6,1424.3871123058818,1321.5357196590728,-15.6,2009.0003214400228,1863.0259482705794
145,-15.5,1716.4194085880952,1331.225269515719,-15.5,891.7299561148501,1030.4786476676031,-15.5,1625.3963157683277,1321.9553387164526,-15.5,2180.159543472551,1863.3628629637356
146,-15.4,1203.6591237361408,1330.2647125402843,-15.4,962.2323791195437,1030.8261680946855,-15.4,1484.632052002226,1321.7913597492916,-15.4,1787.363939430428,1862.3524842574732
147,-15.3,1374.6463045092216,1330.6926698446691,-15.3,881.6928502725107,1030.3680904118837,-15.3,1152.835976502179,1321.017864734645,-15.3,1917.7862120207772,1862.2402875899445
148,-15.2,1183.5506519558508,1330.159628311961,-15.2,932.1065608274569,1030.6742397537203,-15.2,1575.324597138305,1322.338320757657,-15.2,1757.2751189926043,1862.3898861509979
149,-15.1,1233.5278897647095,1329.9470187069546,-15.1,1123.1448054552588,1031.187372909603,-15.1,1524.8796147672335,1322.2003812652092,-15.1,1716.5572486899712,1861.791636072127
