,tau_n0,n0,n0_bckg,tau_n1,n1,n1_bckg,tau_n3,n3,n3_bckg,tau_b0,b0,b0_bckg
150,-15.0,1163.8173208122475,1086.2683230822615,-15.0,962.3095429029535,1067.4378575088854,-15.0,1022.4948875255477,1241.921246689861,-15.0,1425.1876831667066,1414.1742020291288
151,-14.9,972.275123789654,1085.304613898354,-14.9,1082.8587470923082,1067.7450994862156,-14.9,1264.1971344864771,1243.077543881247,-14.9,1667.26929412235,1415.269379706216
152,-14.8,1072.8968214178128,1085.756180909571,-14.8,982.3182711198289,1067.495788256567,-14.8,1374.2050675065504,1242.8131021156664,-14.8,1485.228002569022,1414.1488062857768
153,-14.7,1052.8004491948434,1085.7724320095401,-14.7,911.8053746417778,1067.1396805364523,-14.7,1264.1971344864771,1243.1970759028118,-14.7,1234.221035942907,1414.079351145516
154,-14.6,1163.1638055510823,1085.8975568142132,-14.6,992.7598724453841,1068.0461580611077,-14.6,1213.4218496158996,1242.633455543071,-14.6,1294.6867660932392,1414.4356541094357
155,-14.5,1063.0189738858207,1086.0880436228533,-14.5,1133.3774648452227,1068.3108017034874,-14.5,1204.1422493377045,1243.4663209300634,-14.5,1607.0711128967228,1415.6163060651895
156,-14.4,982.3970487990557,1085.712329782912,-14.4,952.6483624475908,1068.1469297518272,-14.4,1142.8800577455024,1242.3791598565238,-14.4,1415.463689842773,1414.9213881537291
157,-14.3,1052.5471641371971,1085.750345654007,-14.3,1062.8484338025758,1068.090208819466,-14.3,1183.7406203603218,1243.2365594893013,-14.3,1455.852527159159,1415.2211780080117
158,-14.2,1022.6589131742385,1086.0060837545723,-14.2,1112.915839499473,1068.0763328245364,-14.2,1535.8053442010582,1244.0700844682215,-14.2,1394.6581582485303,1414.3280418090017
159,-14.1,1113.2730226866831,1086.4362285680804,-14.1,1133.3774648452227,1068.5123855140757,-14.1,1314.4955748660232,1243.6804542902366,-14.1,1334.8320921736497,1414.797952012606
160,-14.0,1113.2730226866831,1086.496042540438,-14.0,1063.1042644521854,1068.4984799393783,-14.0,1002.5665704202617,1242.6678644571991,-14.0,1294.2710946122018,1414.4161540115117
161,-13.9,1012.450129312923,1085.9894768285799,-13.9,1153.4835202310815,1068.6560514259697,-13.9,1354.3066952910062,1243.5005340099594,-13.9,1445.6670146975941,1415.369024556482
162,-13.8,1163.537152944936,1086.7246633906466,-13.8,1072.9828924409705,1068.4492448239862,-13.8,1324.2375601925976,1243.5852426759996,-13.8,1354.1980138428937,1414.2772346847066
163,-13.7,1042.9201764941688,1086.5229227168197,-13.7,1012.5313283207876,1068.1997009484544,-13.7,1203.3694344163487,1243.146146697815,-13.7,1627.2248784603407,1416.253337351969
164,-13.6,1113.2730226866831,1086.7352984298893,-13.6,982.4758391145548,1068.2714916276925,-13.6,1274.0514837182059,1243.6798068604999,-13.6,1454.8008427811571,1414.705899278704
165,-13.5,1052.884904638695,1086.5771561797126,-13.5,1082.685058946171,1068.2790252240598,-13.5,1213.7139647320628,1243.5898576266477,-13.5,1395.554306138411,1415.7442291199352
166,-13.4,861.8270733955865,1085.9618119323611,-13.4,1203.948952564394,1069.1868719542197,-13.4,1153.3909694501672,1243.4999300442648,-13.4,1495.4133964952916,1415.3051690770453
167,-13.3,1123.5955056179614,1087.1982453956102,-13.3,1153.5760858661688,1069.0442218747335,-13.3,1294.0633589470754,1243.8091686270448,-13.3,1415.236374585948,1415.4912793756364
168,-13.2,1073.2411883889192,1087.061775692221,-13.2,1213.5192056965027,1068.8801830905882,-13.2,1173.1205005313968,1243.2702743549698,-13.2,1404.832624227322,1415.1944277503535
169,-13.1,1043.422425555808,1087.4051762269332,-13.1,1093.2579085675156,1069.0163450405605,-13.1,1143.1551080983352,1243.4546779238756,-13.1,1264.0956699706871,1414.9829007944193
170,-13.0,982.6334576665324,1086.8107782539112,-13.0,1183.930649757177,1069.4314344674792,-13.0,1475.9925296704412,1245.1375691311066,-13.0,1576.9702083207553,1416.7325111721848
171,-12.9,912.6832888692627,1087.1539962364113,-12.9,1133.5593764420119,1069.2887345040965,-12.9,1072.8107642021944,1243.399585101023,-12.9,1415.1227443344708,1415.6674669802185
172,-12.8,992.3618211342855,1086.6035179795474,-12.8,1063.0189738858207,1069.0174231321632,-12.8,1274.0514837182059,1244.1578677952682,-12.8,1646.8508997429071,1416.5076197247652
173,-12.7,1123.5053366503332,1087.469945957426,-12.7,1042.83651532166,1068.939173976392,-12.7,1203.6591237361408,1244.0429037908364,-12.7,1354.5241105291482,1415.414630168425
174,-12.6,1082.7718960538825,1086.9191909742128,-12.6,1384.4857337774192,1069.5472382478047,-12.6,1073.068977274991,1243.878072237527,-12.6,1587.1740266002103,1417.1649280554207
175,-12.5,1103.044402551025,1087.196979628378,-12.5,1183.5506519558508,1069.3401714830445,-12.5,1183.3607445144041,1243.9128610639732,-12.5,1404.832624227322,1415.7015532005776
176,-12.4,912.0978249974812,1086.7554917148302,-12.4,1093.082492629199,1069.19753378658,-12.4,1132.9229411882495,1243.6483288145228,-12.4,1546.2468372223564,1416.6269098503103
177,-12.3,1223.5728326713831,1087.4910661162207,-12.3,982.3182711198289,1068.7549040876604,-12.3,1435.1377932999935,1244.956227006489,-12.3,1435.4835471500928,1416.386530959739
178,-12.2,1123.2349165596759,1087.5072512059248,-12.2,1043.0875391157679,1069.4484557156372,-12.2,1223.5728326713831,1244.1918916249742,-12.2,1466.157863024683,1416.999529713223
179,-12.1,901.8397530963036,1086.6516377828086,-12.1,1223.3765191929551,1069.284358889969,-12.1,1152.9284382330957,1243.7776140286878,-12.1,1293.8556899560508,1415.3380363135866
180,-12.0,1073.2411883889192,1087.7796009559008,-12.0,1012.856254638065,1069.3990852525492,-12.0,1284.3152994059858,1244.8607184908076,-12.0,1445.5509155155592,1416.632394637741
181,-11.9,1183.8356274328657,1088.0795223326525,-11.9,942.2236478088154,1068.9563626206325,-11.9,1113.0051138072638,1244.0966149246024,-11.9,1495.7736864295969,1416.7333141117538
182,-11.8,1184.405990283839,1088.6636114341127,-11.8,982.4758391145548,1069.178200442675,-11.8,1243.980738362743,1244.7804189927035,-11.8,1515.7903190186296,1416.7489016003515
183,-11.7,1022.2489476848922,1087.064963839305,-11.7,1143.4302908726015,1069.7433471918446,-11.7,1213.7139647320628,1244.66536525724,-11.7,1485.4665167817357,1416.6222880933717
184,-11.6,1183.8356274328657,1088.2590182572965,-11.6,1213.7139647320628,1069.858128797093,-11.6,1123.2349165596759,1244.5004180311068,-11.6,1455.618688136185,1416.9507452267105
185,-11.5,1053.0538561829155,1087.9477456197196,-11.5,1163.7239165328888,1070.058796845591,-11.5,1354.8503643041897,1245.4344798526745,-11.5,1243.7810945273454,1415.8577200961904
186,-11.4,1253.9373633208095,1088.2695015114493,-11.4,1173.2146080259745,1069.6156012157276,-11.4,1364.2564802182617,1244.919540970255,-11.4,1505.842669557863,1417.1241516123068
187,-11.3,1032.788529028362,1087.849166144581,-11.3,1103.2214065069847,1069.859088780343,-11.3,1264.603155485951,1245.6290493296112,-11.3,1445.7831325301,1417.367376687746
188,-11.2,932.2560596643746,1087.60361225693,-11.2,1042.83651532166,1069.6949161858397,-11.2,1203.7557178396426,1245.0390490105879,-11.2,1314.9177925440963,1417.0699460562043
189,-11.1,1082.5982357658227,1087.641589449231,-11.1,1153.7612617131686,1070.3248508001316,-11.1,1415.0091323284223,1245.623602317504,-11.1,1566.8943350743045,1418.081861927391
190,-11.0,1305.3781580109867,1089.5799571774032,-11.0,1083.1193838254017,1069.9673435085347,-11.0,1485.34725010034,1245.758392566164,-11.0,1405.3967234179047,1417.3571504696572
191,-10.9,962.2323791195437,1087.6739293893,-10.9,1043.171240571322,1070.189459288178,-10.9,1223.6710130390998,1245.068435246285,-10.9,1626.5713482468943,1417.7142619069218
192,-10.8,1032.788529028362,1088.1481640352947,-10.8,962.3095429029535,1069.5532569212633,-10.8,1223.5728326713831,1245.0282801060885,-10.8,1495.8938216573085,1417.644412551219
193,-10.7,1032.788529028362,1088.207963613437,-10.7,952.1900370852826,1069.4964166356208,-10.7,1303.807116780982,1245.0880221404486,-10.7,1163.4437936291258,1416.3234081307771
194,-10.6,1203.852327447816,1088.8136438914132,-10.6,1002.8078620136239,1070.0830531990243,-10.6,1324.131289623607,1245.3975731315925,-10.6,1315.0233893472878,1417.6185911378209
195,-10.5,1214.4936264177284,1089.4199320990106,-10.5,1133.286530939709,1070.2407646402348,-10.5,922.2133119486638,1244.5584405483648,-10.5,1515.6686005660956,1417.5772242151857
196,-10.4,1103.1328974286819,1088.5401705538998,-10.4,992.4414058583975,1069.8190671005561,-10.4,1223.8674210505021,1245.5670597876028,-10.4,1294.6867660932392,1417.4789564960947
197,-10.3,1002.4057738572432,1088.1198422101118,-10.3,1082.8587470923082,1070.062523028991,-10.3,1334.8320921736497,1246.2018862946857,-10.3,1123.4151821537314,1416.7267292073213
198,-10.2,1093.1701935613123,1088.725296066683,-10.2,1012.450129312923,1069.8769058530715,-10.2,1425.531060514777,1246.5869604605055,-10.2,1263.9942217406826,1416.9697014841697
199,-10.1,1112.915839499473,1088.4794469784586,-10.1,1123.2349165596759,1070.4208615950104,-10.1,1324.131289623607,1245.6963432324344,-10.1,1485.4665167817357,1417.7817112016578
200,-10.0,1133.5593764420119,1089.1070651311645,-10.0,1052.884904638695,1070.3209747571568,-10.0,1022.6589131742385,1245.1066154292878,-10.0,1515.9120570223656,1418.16732434634
201,-9.9,962.3867190632632,1088.4462537752993,-9.9,1083.3801460556783,1070.7793727018627,-9.9,1274.0514837182059,1245.8908386838116,-9.9,1273.9492426522038,1417.1016842796048
202,-9.8,992.282249173084,1088.3096573972316,-9.8,1143.4302908726015,1070.7008895002434,-9.8,1415.1227443344708,1246.5008063233092,-9.8,1405.7354004337499,1418.5686263307252
203,-9.7,1183.5506519558508,1089.1335840566721,-9.7,1123.325042124673,1070.7083292590592,-9.7,1213.5192056965027,1245.6604563153626,-9.7,1455.268070414881,1417.9861735605334
204,-9.6,1042.418410712839,1088.4510278082985,-9.6,931.9571099308415,1069.835933838221,-9.6,1324.3438478208334,1246.195128601482,-9.6,1668.0734756219867,1419.79707875035
205,-9.5,932.1813042519362,1088.5326258876416,-9.5,1173.779570216079,1071.0884288908978,-9.5,1143.3385485617841,1245.8049265528298,-9.5,1395.218115752896,1418.3019072994523
206,-9.4,1032.8713824431773,1089.0727198234567,-9.4,1093.1701935613123,1070.7950756419423,-9.4,1354.415394185024,1246.2896480074235,-9.4,1515.9120570223656,1418.602204038857
207,-9.3,1143.705606163955,1089.635153679552,-9.3,1052.884904638695,1070.6736615278742,-9.3,1254.038002367606,1246.2993953957177,-9.3,1485.9437751003804,1418.8171212048806
208,-9.2,1133.6503541403158,1089.6731213516637,-9.2,1032.4572482508222,1070.3376651109616,-9.2,1334.510645983405,1246.5592491924406,-9.2,1435.5988354582669,1418.747163936366
209,-9.1,1154.1317918146801,1090.1266654826209,-9.1,901.9843656043166,1070.1949361001277,-9.1,1445.2027298273579,1246.8942658749422,-9.1,1325.6206314774454,1419.304096643732
210,-9.0,892.1590248401004,1088.9188337170715,-9.0,982.3970487990557,1070.5027797961202,-9.0,1424.7301039450774,1246.603738517296,-9.0,1556.3186537341385,1419.1200720434115
211,-8.9,1032.788529028362,1089.2843560200108,-8.9,1092.9071329736946,1070.7892983196543,-8.9,1002.6469880484336,1245.8135294106874,-8.9,1515.9120570223656,1418.9646037826212
212,-8.8,992.839521030132,1089.5189505766887,-8.8,1133.286530939709,1071.097427097417,-8.8,1203.465982028224,1246.1731278889858,-8.8,1737.82019085884,1419.8923547009783
213,-8.7,922.2133119486638,1089.0763477318783,-8.7,1193.9879196516194,1071.6207034811716,-8.7,1254.138657569963,1246.758018328778,-8.7,1365.1328997028634,1418.910138502546
214,-8.6,1123.4151821537314,1089.8353019344856,-8.6,1072.7247207907935,1070.811597562062,-8.6,1112.915839499473,1245.9677198820093,-8.6,1264.400112391103,1418.583905650391
215,-8.5,1022.4948875255477,1089.239585324075,-8.5,952.0373599502801,1070.4327078718059,-8.5,1233.5278897647095,1246.3273482595637,-8.5,1526.8402442944173,1420.0813955879146
216,-8.4,1103.1328974286819,1089.736330032459,-8.4,992.680236638911,1071.084154867816,-8.4,1576.210268457701,1247.7385093580353,-8.4,1284.5215157353703,1418.7857540669538
217,-8.3,1103.487018979961,1090.1459782657707,-8.3,1052.969373633632,1071.2634363127845,-8.3,1454.8008427811571,1246.997077574787,-8.3,1405.1710293881283,1419.0860621984752
218,-8.2,1113.0051138072638,1089.7029530670138,-8.2,1022.6589131742385,1071.0775207490362,-8.2,1364.804110468831,1247.3321640237782,-8.2,1354.415394185024,1418.5605300946502
219,-8.1,1062.9336970037152,1089.828319374487,-8.1,1002.8883183568535,1071.4286795649448,-8.1,1102.9559218705976,1246.3413171239338,-8.1,1344.8954193263287,1419.1740134524596
220,-8.0,962.5411085264963,1089.7569897853298,-8.0,1012.7750035096019,1071.3286512449201,-8.0,1153.4835202310815,1246.8261048182142,-8.0,1576.5901468136587,1420.01608455388
221,-7.9,1203.465982028224,1090.0790972516634,-7.9,1093.5211380645524,1071.894958278876,-7.9,1173.6853720682777,1247.0359504537148,-7.9,1304.121022430863,1418.635502786206
222,-7.8,1173.9680118801382,1090.685825661597,-7.8,1083.3801460556783,1071.8378363352942,-7.8,1193.7004714615139,1247.045666723758,-7.8,1445.318773084932,1419.4483819198147
223,-7.7,952.3427631974522,1089.7397053653401,-7.7,1083.032490974714,1071.544272020291,-7.7,1354.3066952910062,1247.2055062544268,-7.7,1657.591770307987,1420.8042928123855
224,-7.6,1193.6046861521625,1090.4116269227322,-7.6,1063.0189738858207,1071.6376447424134,-7.6,1304.435079269498,1247.5405983666121,-7.6,1576.210268457701,1419.9638640526284
225,-7.5,1163.7239165328888,1090.6683606828915,-7.5,1203.7557178396426,1071.9890454257848,-7.5,1183.5506519558508,1247.0998274019892,-7.5,1355.394469990543,1420.0933753390577
226,-7.4,1203.465982028224,1090.3781491174468,-7.4,1052.5471641371971,1071.2872004017363,-7.4,1364.9136892813935,1247.9105735722742,-7.4,1475.636933084361,1419.9377632377316
227,-7.3,1102.9559218705976,1090.2192858533576,-7.3,1163.35044929395,1071.8318067529215,-7.3,1283.6970474967725,1247.0692224557101,-7.3,1274.0514837182059,1419.0985315895687
228,-7.2,1294.5828231940886,1091.2200552822517,-7.2,861.9652808403036,1071.2375986470965,-7.2,1293.6480876070334,1247.0539227448005,-7.2,1425.302123900891,1419.9401729795545
229,-7.1,1153.2059124365574,1090.4482204587102,-7.1,922.2133119486638,1071.4168230702608,-7.1,1203.465982028224,1247.188701731273,-7.1,1204.335608189465,1419.8416226545803
230,-7.0,962.7727856225794,1090.617390610073,-7.0,942.2992100725636,1071.5101532415104,-7.0,1193.3174224343506,1247.12336882324,-7.0,1354.632844327581,1419.6576191474544
231,-6.9,992.4414058583975,1090.2179868921535,-6.9,922.2133119486638,1071.5175563756109,-6.9,1153.4835202310815,1247.4833331115317,-6.9,1505.963615919018,1420.4997664420412
232,-6.8,1194.0837664813491,1091.3280306284285,-6.8,1113.2730226866831,1072.1482759442965,-6.8,1123.2349165596759,1247.3679206446159,-6.8,1364.47547957298,1419.6030827553209
233,-6.7,1163.537152944936,1090.9718814024275,-6.7,952.2663940177488,1071.596806184447,-6.7,1223.7692091642084,1247.6779166039248,-6.7,1364.804110468831,1420.017443321323
234,-6.6,1153.4835202310815,1091.0098146424639,-6.6,1073.155075923199,1072.2490638060267,-6.6,1364.5850056188601,1248.0882126027527,-6.6,1606.6838046272264,1421.0025498049756
235,-6.5,1163.7239165328888,1091.2666564220797,-6.5,1092.7318295739192,1071.8264634898721,-6.5,1223.5728326713831,1247.597187583782,-6.5,1505.721742621942,1420.5615102135503
236,-6.4,1133.1047068968812,1090.8230965252867,-6.4,1103.3099297893523,1072.4143862626445,-6.4,1143.246820971543,1247.556832788779,-6.4,1455.7355982571123,1420.8336583656533
237,-6.3,1012.3689433273717,1090.4455218812932,-6.3,952.2663940177488,1071.7982687562064,-6.3,1153.4835202310815,1247.841821271524,-6.3,1425.0732608084577,1420.3642678220924
238,-6.2,982.3182711198289,1090.527161580703,-6.2,1203.7557178396426,1072.644284817905,-6.2,1434.907383250697,1248.4024429136732,-6.2,1264.0956699706871,1419.9807057923645
239,-6.1,1173.9680118801382,1091.7031121176137,-6.1,1053.3073851894799,1072.7162093192467,-6.1,1384.5968615804272,1248.336952829927,-6.1,1626.963403366385,1421.5363411225555
240,-6.0,1082.8587470923082,1090.9529093987496,-6.0,952.3427631974522,1072.0353331141523,-6.0,1092.9071329736946,1247.5705794755618,-6.0,1284.5215157353703,1420.5246094848928
241,-5.9,1173.402868318106,1091.297193698947,-5.9,1053.0538561829155,1072.5587924655536,-5.9,1263.892789792543,1248.1559295849052,-5.9,1647.3802635808188,1421.9669721717855
242,-5.8,1032.705688904916,1091.0506225876811,-5.8,1122.8745588706931,1072.2435612569304,-5.8,1092.9071329736946,1247.6900323955776,-5.8,1526.7175572518865,1421.925228418451
243,-5.7,1123.325042124673,1091.4824962647274,-5.7,1062.9336970037152,1072.5089883205844,-5.7,1455.7355982571123,1249.3531960896257,-5.7,1395.218115752896,1421.055703019658
244,-5.6,1274.1537411962818,1091.8708451502566,-5.6,1042.7528675703709,1072.4303253444396,-5.6,1344.3557125085085,1248.535567322782,-5.6,1586.154278600949,1421.327904235749
245,-5.5,1113.1837053974207,1091.4926533027947,-5.5,1143.522047907539,1072.9540535431527,-5.5,1354.415394185024,1248.6203821179836,-5.5,1244.38021836864,1420.8868710302963
246,-5.4,1243.681296638031,1091.6619417813008,-5.4,902.0566892514806,1072.1440893546767,-5.4,1263.791374122349,1248.3545107922832,-5.4,1253.9373633208095,1420.4176579672378
247,-5.3,1233.3299909756167,1091.4371408331633,-5.3,932.0318293880526,1072.0869962554937,-5.3,1193.6046861521625,1248.4393015381752,-5.3,1374.8670292836446,1421.0602972504412
248,-5.2,982.6334576665324,1091.475051811047,-5.2,1063.0189738858207,1072.8469777932994,-5.2,1193.7962721454055,1248.6994466755832,-5.2,1646.983208805311,1422.1317798215698
249,-5.1,1133.286530939709,1091.7756862816923,-5.1,932.2560596643746,1072.4456566381405,-5.1,1384.9303520532899,1249.2354281469832,-5.1,1344.8954193263287,1421.347844506081
250,-5.0,1153.6686663590053,1092.1421870656272,-5.0,1264.603155485951,1073.809249590293,-5.0,1002.1646756994966,1247.542409214306,-5.0,1234.221035942907,1421.1065199271845
251,-4.9,1022.6589131742385,1091.566886936074,-4.9,902.0566892514806,1072.3958923290056,-4.9,1344.0320962888475,1248.6532449328265,-4.9,1414.6684057389182,1421.0078588401605
252,-4.8,1002.7274185785193,1091.758032999079,-4.8,1203.948952564394,1073.5222283762773,-4.8,1354.415394185024,1249.038719009623,-4.8,1526.2270061852141,1422.1932787602793
253,-4.7,1465.9223261978184,1093.264879381306,-4.7,1253.7361336783438,1073.249605063001,-4.7,1223.8674210505021,1248.973175608201,-4.7,1414.5548666706595,1421.0386719836793
254,-4.6,1073.155075923199,1092.1185559423568,-4.6,1082.7718960538825,1072.848058041207,-4.6,1102.8674553839826,1248.3316502515545,-4.6,1555.8187621704956,1421.8528544123465
255,-4.5,1022.7409457345541,1091.893640463612,-4.5,1013.3440353165302,1073.6950063061413,-4.5,1324.0250361097549,1248.9423402629254,-4.5,1525.6142604785393,1421.8396920806554
256,-4.4,1253.5349686114666,1092.1067446463533,-4.4,1163.1638055510823,1073.1209475353364,-4.4,1142.9717264888548,1248.4510959857153,-4.4,1445.318773084932,1421.9121560249216
257,-4.3,1133.0138167525456,1091.9913387066922,-4.3,952.4955383103596,1073.0637313067737,-4.3,1324.3438478208334,1249.3626000519478,-4.3,1546.2468372223564,1422.4986109559663
258,-4.2,1002.8078620136239,1092.2044523315444,-4.2,1022.6589131742385,1073.0925908396432,-4.2,1264.1971344864771,1249.4725070347556,-4.2,1324.6628131021007,1421.828751048346
259,-4.1,1153.3909694501672,1092.4176258041607,-4.1,1203.852327447816,1073.7889204215173,-4.1,1213.5192056965027,1249.0059431341144,-4.1,1637.0392688560578,1423.0150759481887
260,-4.0,1123.325042124673,1092.499354191987,-4.0,1103.3984672792044,1073.7100686603517,-4.0,1223.4746680572653,1248.990526582143,-4.0,1374.8670292836446,1422.0021961730138
261,-3.9,1133.468413344819,1092.66876063039,-3.9,1203.465982028224,1073.545097301814,-3.9,1274.0514837182059,1249.476295694584,-3.9,1466.157863024683,1423.0171778223705
262,-3.8,1284.0060990289521,1092.7943507163795,-3.8,1314.390062809766,1074.0909971246929,-3.8,1223.4746680572653,1249.1100010649222,-3.8,1314.7066498062877,1422.2041939668682
263,-3.7,1224.1621513144519,1093.16121860468,-3.7,1203.7557178396426,1073.9043605719908,-3.7,1576.3368742343998,1250.64970807599,-3.7,1425.645556403337,1422.8192645169083
264,-3.6,1233.9238779318057,1092.9797842947648,-3.6,1012.6125403540991,1073.3733279257633,-3.6,1324.875541994521,1250.282704188563,-3.6,1404.832624227322,1422.1492910676486
265,-3.5,1374.425650594896,1093.0834754910702,-3.5,1153.0209147967512,1073.466753406347,-3.5,1374.425650594896,1249.7654762583247,-3.5,1635.9877150370123,1422.5357757224704
266,-3.4,1032.4572482508222,1092.222875262396,-3.4,982.3182711198289,1073.2373564463467,-3.4,1223.8674210505021,1249.7500090409678,-3.4,1535.928684723009,1422.893862369024
267,-3.3,831.8466996732628,1092.107501592088,-3.3,1042.6692332370721,1073.5029295575087,-3.3,1153.2059124365574,1249.3335137682977,-3.3,1566.6425644733447,1423.5093690620554
268,-3.2,912.3904630130813,1092.6052869095386,-3.2,1163.537152944936,1074.0701811813433,-3.2,1243.5815147624983,1249.5185476047477,-3.2,1687.5602700096192,1423.92507093196
269,-3.1,1022.4948875255477,1092.467920904123,-3.1,1082.7718960538825,1073.6036790215553,-3.1,1304.2256912395978,1250.029597671727,-3.1,1314.7066498062877,1422.711390669737
270,-3.0,1123.7758869802376,1093.5362189922141,-3.0,1073.068977274991,1073.977073807057,-3.0,1173.4970211229297,1249.7633641881782,-3.0,1273.9492426522038,1422.0987874090597
271,-2.9,1022.5768937722917,1092.6751167097898,-2.9,1263.6899747261825,1074.0920940633437,-2.9,1193.4131616422799,1249.6727008750238,-2.9,1636.7762536902544,1423.6564160073144
272,-2.8,881.9756254008855,1092.4282528212843,-2.8,1113.094402438764,1073.9916878135102,-2.8,1304.4350792694977,1250.409597168519,-2.8,1536.4222449840113,1423.7861016267984
273,-2.7,1022.4948875255477,1092.7070568730157,-2.7,1213.8113676945436,1074.4299467268204,-2.7,1324.0250361097549,1250.017826317776,-2.7,1566.3908747690355,1423.7156327806947
274,-2.6,1204.43231090411,1094.126876679709,-2.6,1002.8078620136239,1074.114001671487,-2.6,1213.6165774006367,1250.0023467065819,-2.6,1505.963615919018,1423.6165919801442
275,-2.5,1063.2748866508696,1093.528194732587,-2.5,1012.5313283207876,1073.8413315684363,-2.5,1465.5691628186903,1251.0910533035728,-2.5,1596.7382353531677,1424.060804146354
276,-2.4,1204.1422493377045,1093.9830677652033,-2.4,1253.9373633208095,1074.581158851017,-2.4,1283.90306531855,1250.1970739935855,-2.4,1556.443676822021,1424.018903088596
277,-2.3,962.3095429029535,1092.9023698189403,-2.3,922.3612447866408,1074.0066768777417,-2.3,1213.5192056965027,1250.081278183,-2.3,1384.5968615804272,1422.9197556956703
278,-2.2,1284.5215157353703,1094.1905931385024,-2.2,1223.6710130390998,1074.5310587338447,-2.2,1294.5828231940886,1250.9439516527448,-2.2,1445.5509155155592,1423.73500179059
279,-2.1,1103.1328974286819,1093.5042323899268,-2.1,952.4955383103596,1074.172042080603,-2.1,1273.9492426522038,1250.4515775418972,-2.1,1213.3245091550675,1422.2369860023139
280,-2.0,1425.4165830154384,1094.6178663814692,-2.0,1103.2214065069847,1074.5456303436654,-2.0,1444.622792937379,1250.6367829445649,-2.0,1154.0391369794115,1423.3941334045364
281,-1.9,1082.9456120648008,1093.4922555435812,-1.9,1223.9656487017764,1074.9410117538544,-1.9,1415.1227443344708,1251.223742775615,-1.9,1465.2161695636257,1423.5522973932925
282,-1.8,1223.8674210505021,1094.03474452047,-1.8,1172.8382686100197,1074.1077894990678,-1.8,1284.4183992935516,1251.0575182772657,-1.8,1717.1088305584876,1424.4538875861335
283,-1.7,1264.1971344864771,1094.2702099440812,-1.7,1082.9456120648008,1074.4812835123437,-1.7,1384.7080072245437,1251.0670760606233,-1.7,1818.4740892559066,1425.27060679615
284,-1.6,1062.7631842791106,1093.5400751617683,-1.6,1102.9559218705976,1074.4885695603195,-1.6,1253.9373633208095,1250.8005292514922,-1.6,1596.3534868777506,1424.370035787867
285,-1.5,1052.8004491948434,1093.6656597405408,-1.5,1153.0209147967512,1074.4743086552855,-1.5,1172.932330827051,1250.0577274960062,-1.5,1546.7438029809753,1424.9861800674796
286,-1.4,1264.2986152919748,1094.5375749597754,-1.4,1273.8470179943247,1074.9557982500326,-1.4,1424.8444712020666,1251.2463884857423,-1.4,1486.0631376013926,1424.6580424123808
287,-1.3,1052.8004491948434,1093.7852541001016,-1.3,1173.3087306203327,1074.7905869672738,-1.3,1273.9492426522038,1250.9296001128657,-1.3,1465.0985429293735,1423.8727119137498
288,-1.2,1154.0391369794115,1094.7671083226069,-1.2,1233.2310653913078,1074.6254419426252,-1.2,1394.8820873055497,1251.4915062118823,-1.2,1687.0179948585878,1424.917488907097
289,-1.1,1183.6456285358738,1094.365707943224,-1.1,962.4639076034512,1074.6111736620198,-1.1,1334.1893545733412,1251.0993053465531,-1.1,1587.0464863995917,1425.3907644242404
290,-1.0,1173.3087306203327,1094.140174975472,-1.0,1244.2803243156281,1075.6105150017604,-1.0,1475.2815077978955,1251.7115484588728,-1.0,1586.7914674807953,1425.2342292081603
291,-0.9,1072.8107642021944,1093.980566886566,-0.9,1173.2146080259745,1074.9059027764706,-0.9,1575.957117905661,1252.022634260518,-0.9,1596.8665260620442,1425.3353660581524
292,-0.8,1113.7198242128552,1094.8307104936541,-0.8,1213.3245091550675,1074.956286600858,-0.8,1596.3534868777506,1252.3338449937137,-0.8,1526.2270061852141,1425.0930007039265
293,-0.7,1063.0189738858207,1094.3415440249182,-0.7,1304.330376851127,1075.6322512223398,-0.7,1244.2803243156281,1251.715023559307,-0.7,1505.600835106575,1424.6505184667049
294,-0.6,1505.963615919018,1095.631954699781,-0.6,1042.7528675703709,1074.9492639778925,-0.6,1364.5850056188601,1251.6743171715848,-0.6,1526.104417670661,1425.1235098543782
295,-0.5,1123.2349165596759,1094.5050648652639,-0.5,1475.5184389616957,1076.1865815085423,-0.5,1293.751880453296,1251.1566132318842,-0.5,1627.617248724005,1426.169687228141
296,-0.4,1143.4302908726015,1094.6966182524911,-0.4,1032.8713824431773,1075.2009481021341,-0.4,1374.7566580367877,1251.9194680004184,-0.4,1405.509597622661,1425.1540141041548
297,-0.3,1284.5215157353703,1095.3277200917385,-0.3,1263.892789792543,1075.5749059494433,-0.3,1445.0867052022916,1252.0546265140915,-0.3,1263.9942217406826,1424.1398896972632
298,-0.2,1204.0455931931117,1095.2117160020655,-0.2,1374.7566580367877,1076.0354637162866,-0.2,1203.5625451335784,1251.4111387871967,-0.2,1686.746987951783,1425.413458757804
299,-0.1,1284.3152994059858,1095.2715551809883,-0.1,1214.0062205277243,1075.9131401470231,-0.1,1354.089349836487,1251.5461989247635,-0.1,1365.3521805477278,1425.3714583163253
300,0.0,1446.131597975395,1096.2993902896906,0.0,1304.6445345429543,1076.244302273339,0.0,1344.6794846064113,1252.183696254602,0.0,1616.238681309833,1425.3580816719316
301,0.1,1394.8820873055497,1095.5451269384287,0.1,1273.9492426522038,1075.7980924164467,0.1,1435.2530260754156,1252.4697036947832,0.1,1838.4938415479253,1426.518914136944
